id,order_number,customer_id,shipping_address_id,billing_address_id,status,subtotal,tax,shipping_cost,total,order_date
2599,ORD-0002599,1108,1543,1543,returned,388.41,27.19,0,415.6,2024-11-30T04:54:31Z
2600,ORD-0002600,4,5,5,delivered,328.17,22.97,0,351.14,2024-11-12T23:10:56Z
2601,ORD-0002601,2797,3921,3921,delivered,974.49,68.21,0,1042.7,2024-11-27T03:12:19Z
2602,ORD-0002602,2659,3730,3730,delivered,1385.79,97.01,0,1482.8,2025-01-29T22:14:07Z
2603,ORD-0002603,983,1369,1369,shipped,1322.88,92.6,0,1415.48,2023-11-11T00:44:06Z
2604,ORD-0002604,1625,2281,2281,delivered,1980.48,138.63,0,2119.11,2023-12-19T22:42:51Z
2605,ORD-0002605,1871,2620,2620,delivered,673.82,47.17,0,720.99,2023-12-18T19:43:57Z
2606,ORD-0002606,208,284,284,delivered,60.75,4.25,7.24,72.24,2024-01-04T09:25:04Z
2607,ORD-0002607,407,562,562,delivered,988.32,69.18,0,1057.5,2023-03-31T18:00:53Z
2608,ORD-0002608,2904,4064,4064,pending,899.84,62.99,0,962.83,2025-01-09T09:13:54Z
2609,ORD-0002609,559,776,776,delivered,3138.16,219.67,0,3357.83,2024-08-06T16:20:35Z
2610,ORD-0002610,527,727,727,delivered,4182.41,292.77,0,4475.18,2024-09-06T01:57:10Z
2611,ORD-0002611,1318,1845,1845,delivered,1681.11,117.68,0,1798.79,2024-10-15T02:13:44Z
2612,ORD-0002612,2216,3103,3103,cancelled,467.97,32.76,0,500.73,2024-09-17T17:48:21Z
2613,ORD-0002613,2104,2944,2944,delivered,576.74,40.37,0,617.11,2024-04-02T22:20:36Z
2614,ORD-0002614,2681,3764,3764,delivered,537.24,37.61,0,574.85,2024-10-20T05:40:40Z
2615,ORD-0002615,1506,2113,2113,delivered,3423.07,239.61,0,3662.68,2024-07-06T02:42:10Z
2616,ORD-0002616,1730,2421,2421,delivered,385.24,26.97,0,412.21,2024-01-10T01:32:34Z
2617,ORD-0002617,1012,1409,1409,shipped,14.27,1,6.1,21.37,2023-09-30T14:33:11Z
2618,ORD-0002618,2972,4164,4164,delivered,1060.33,74.22,0,1134.55,2024-12-24T00:18:11Z
2619,ORD-0002619,1422,1991,1992,delivered,284.08,19.89,0,303.97,2024-01-24T19:52:54Z
2620,ORD-0002620,1100,1533,1532,delivered,467.5,32.73,0,500.23,2024-07-06T00:03:01Z
2621,ORD-0002621,245,339,340,delivered,1672.05,117.04,0,1789.09,2025-01-09T08:54:19Z
2622,ORD-0002622,990,1379,1379,delivered,81.45,5.7,0,87.15,2024-06-15T02:35:48Z
2623,ORD-0002623,2357,3297,3297,delivered,859,60.13,0,919.13,2024-11-01T15:32:35Z
2624,ORD-0002624,1341,1879,1879,delivered,1882.03,131.74,0,2013.77,2023-03-28T07:01:51Z
2625,ORD-0002625,771,1066,1066,processing,831.23,58.19,0,889.42,2024-01-16T23:12:21Z
2626,ORD-0002626,817,1132,1132,delivered,4105.28,287.37,0,4392.65,2024-04-28T21:30:58Z
2627,ORD-0002627,116,160,160,delivered,411.43,28.8,0,440.23,2024-06-14T03:23:10Z
2628,ORD-0002628,120,165,165,delivered,2751.86,192.63,0,2944.49,2024-11-30T03:50:59Z
2629,ORD-0002629,1237,1730,1730,delivered,690.3,48.32,0,738.62,2024-06-16T12:10:19Z
2630,ORD-0002630,1712,2395,2395,shipped,3328.7,233.01,0,3561.71,2024-01-09T17:12:27Z
2631,ORD-0002631,2324,3251,3251,delivered,473.57,33.15,0,506.72,2025-01-15T23:06:29Z
2632,ORD-0002632,472,653,653,delivered,3933.87,275.37,0,4209.24,2023-01-17T18:08:54Z
2633,ORD-0002633,953,1325,1326,delivered,1492.47,104.47,0,1596.94,2023-10-13T17:40:10Z
2634,ORD-0002634,949,1320,1320,delivered,244,17.08,0,261.08,2023-10-12T15:31:22Z
2635,ORD-0002635,148,202,203,delivered,74.56,5.22,6.49,86.27,2022-03-26T05:52:30Z
2636,ORD-0002636,1604,2251,2251,delivered,641.7,44.92,0,686.62,2024-12-22T04:44:15Z
2637,ORD-0002637,1642,2303,2303,processing,1285.99,90.02,0,1376.01,2024-02-04T12:52:25Z
2638,ORD-0002638,899,1246,1246,delivered,2091.43,146.4,0,2237.83,2024-03-08T01:02:22Z
2639,ORD-0002639,93,126,126,shipped,36.78,2.57,12.04,51.39,2022-12-11T23:23:53Z
2640,ORD-0002640,534,735,735,cancelled,474.8,33.24,0,508.04,2023-03-21T22:09:44Z
2641,ORD-0002641,2359,3301,3300,processing,3735.04,261.45,0,3996.49,2024-11-01T08:21:49Z
2642,ORD-0002642,97,132,131,delivered,4877.45,341.42,0,5218.87,2023-06-06T04:21:44Z
2643,ORD-0002643,1055,1472,1472,pending,3339.61,233.77,0,3573.38,2024-05-04T08:58:24Z
2644,ORD-0002644,195,266,267,delivered,669.5,46.87,0,716.37,2023-04-17T15:09:40Z
2645,ORD-0002645,1497,2100,2100,delivered,1487.86,104.15,0,1592.01,2024-02-07T23:06:28Z
2646,ORD-0002646,1223,1711,1711,delivered,290.73,20.35,0,311.08,2023-06-01T16:16:47Z
2647,ORD-0002647,2667,3743,3743,processing,2836.17,198.53,0,3034.7,2024-11-01T15:09:51Z
2648,ORD-0002648,1641,2301,2301,delivered,2143.76,150.06,0,2293.82,2024-02-22T15:03:53Z
2649,ORD-0002649,323,450,450,delivered,543.68,38.06,0,581.74,2023-05-22T01:23:28Z
2650,ORD-0002650,34,47,47,shipped,773.35,54.13,0,827.48,2023-03-12T09:39:46Z
2651,ORD-0002651,1140,1589,1588,delivered,87.5,6.13,0,93.63,2024-05-15T10:57:26Z
2652,ORD-0002652,861,1195,1195,shipped,5445.29,381.17,0,5826.46,2024-07-17T08:56:15Z
2653,ORD-0002653,647,899,899,shipped,2459.4,172.16,0,2631.56,2024-01-09T06:45:59Z
2654,ORD-0002654,202,277,277,delivered,2757.45,193.02,0,2950.47,2024-03-10T22:02:13Z
2655,ORD-0002655,2340,3271,3271,delivered,3633.58,254.35,0,3887.93,2024-06-25T23:09:53Z
2656,ORD-0002656,1623,2278,2278,delivered,398.72,27.91,0,426.63,2023-10-23T10:42:17Z
2657,ORD-0002657,256,355,356,delivered,1235.31,86.47,0,1321.78,2024-11-03T00:58:53Z
2658,ORD-0002658,1665,2334,2334,shipped,196.88,13.78,0,210.66,2024-06-06T00:35:11Z
2659,ORD-0002659,1863,2608,2609,shipped,4444.67,311.13,0,4755.8,2024-05-06T11:53:29Z
2660,ORD-0002660,607,846,845,shipped,1772.46,124.07,0,1896.53,2022-08-13T23:04:38Z
2661,ORD-0002661,134,183,183,delivered,2008.5,140.6,0,2149.1,2024-11-21T03:31:50Z
2662,ORD-0002662,310,433,433,delivered,52.88,3.7,6.74,63.32,2024-06-17T17:20:59Z
2663,ORD-0002663,2834,3967,3967,returned,378.51,26.5,0,405.01,2025-01-16T05:45:02Z
2664,ORD-0002664,209,286,285,delivered,788.13,55.17,0,843.3,2024-03-16T00:02:39Z
2665,ORD-0002665,1258,1760,1760,returned,1786.7,125.07,0,1911.77,2024-11-23T08:12:43Z
2666,ORD-0002666,1095,1525,1526,shipped,1711.56,119.81,0,1831.37,2024-02-04T22:03:45Z
2667,ORD-0002667,209,286,285,delivered,386.49,27.05,0,413.54,2024-07-26T06:55:14Z
2668,ORD-0002668,1035,1441,1441,shipped,3062.64,214.38,0,3277.02,2024-04-07T10:54:19Z
2669,ORD-0002669,1041,1448,1447,cancelled,416.37,29.15,0,445.52,2024-08-20T23:06:00Z
2670,ORD-0002670,829,1147,1147,delivered,1126.91,78.88,0,1205.79,2023-09-08T00:08:02Z
2671,ORD-0002671,226,311,311,delivered,1907.14,133.5,0,2040.64,2022-05-27T07:11:55Z
2672,ORD-0002672,1277,1788,1788,delivered,317.24,22.21,0,339.45,2024-07-27T12:37:40Z
2673,ORD-0002673,692,962,962,delivered,1713.88,119.97,0,1833.85,2023-11-22T22:18:48Z
2674,ORD-0002674,150,205,205,delivered,1089.85,76.29,0,1166.14,2023-06-16T16:07:52Z
2675,ORD-0002675,1221,1708,1708,delivered,981.25,68.69,0,1049.94,2024-11-30T02:56:30Z
2676,ORD-0002676,973,1356,1356,delivered,14.35,1,12.54,27.89,2023-07-14T22:06:25Z
2677,ORD-0002677,1574,2209,2208,delivered,3374.76,236.23,0,3610.99,2024-05-07T08:27:13Z
2678,ORD-0002678,2593,3630,3631,delivered,1012.16,70.85,0,1083.01,2024-09-16T11:24:02Z
2679,ORD-0002679,1860,2604,2604,pending,2990.64,209.34,0,3199.98,2024-10-01T17:48:22Z
2680,ORD-0002680,1215,1700,1700,delivered,1928.32,134.98,0,2063.3,2024-09-10T07:54:02Z
2681,ORD-0002681,87,118,118,delivered,486.82,34.08,0,520.9,2021-11-18T10:35:38Z
2682,ORD-0002682,1809,2531,2531,processing,1622.19,113.55,0,1735.74,2025-01-22T09:38:27Z
2683,ORD-0002683,1717,2403,2403,shipped,285.75,20,0,305.75,2023-09-25T12:15:00Z
2684,ORD-0002684,4,5,5,pending,2050.42,143.53,0,2193.95,2022-12-17T03:16:16Z
2685,ORD-0002685,2524,3536,3536,returned,12.74,0.89,11.76,25.39,2024-09-25T21:37:37Z
2686,ORD-0002686,1194,1668,1668,delivered,6151.84,430.63,0,6582.47,2024-02-02T18:34:12Z
2687,ORD-0002687,2986,4184,4183,cancelled,528.49,36.99,0,565.48,2025-01-28T21:06:39Z
2688,ORD-0002688,2116,2961,2961,cancelled,671.43,47,0,718.43,2024-09-23T09:26:11Z
2689,ORD-0002689,222,305,305,delivered,369.62,25.87,0,395.49,2023-03-07T18:44:08Z
2690,ORD-0002690,1495,2098,2098,processing,1397.19,97.8,0,1494.99,2024-12-16T07:42:03Z
2691,ORD-0002691,65,88,88,delivered,3219.42,225.36,0,3444.78,2022-08-03T07:18:34Z
2692,ORD-0002692,2500,3506,3506,shipped,215.21,15.06,0,230.27,2024-07-31T06:40:31Z
2693,ORD-0002693,2668,3745,3745,shipped,1049.86,73.49,0,1123.35,2025-01-01T18:28:52Z
2694,ORD-0002694,1056,1473,1473,delivered,591.29,41.39,0,632.68,2024-08-26T04:22:08Z
2695,ORD-0002695,1006,1402,1402,delivered,407.01,28.49,0,435.5,2024-10-28T10:26:00Z
2696,ORD-0002696,2897,4053,4053,delivered,1804.36,126.31,0,1930.67,2025-01-21T21:13:04Z
2697,ORD-0002697,46,64,63,pending,863.26,60.43,0,923.69,2024-02-26T07:08:28Z
2698,ORD-0002698,90,122,122,delivered,1858.65,130.11,0,1988.76,2024-08-16T04:03:55Z
2699,ORD-0002699,171,235,235,delivered,2223.04,155.61,0,2378.65,2023-10-06T14:39:09Z
2700,ORD-0002700,1350,1891,1891,returned,1801.88,126.13,0,1928.01,2025-01-09T10:42:55Z
2701,ORD-0002701,2557,3582,3581,delivered,1650.03,115.5,0,1765.53,2025-01-07T02:55:24Z
2702,ORD-0002702,2057,2876,2876,shipped,1368.84,95.82,0,1464.66,2024-02-28T13:58:53Z
2703,ORD-0002703,1863,2609,2609,delivered,2513.27,175.93,0,2689.2,2024-07-04T01:22:03Z
2704,ORD-0002704,240,332,333,delivered,626.23,43.84,0,670.07,2024-03-28T05:38:11Z
2705,ORD-0002705,338,470,470,cancelled,3401.92,238.13,0,3640.05,2021-12-14T23:37:37Z
2706,ORD-0002706,1403,1966,1966,pending,269.82,18.89,0,288.71,2023-12-16T15:12:15Z
2707,ORD-0002707,1334,1869,1869,delivered,810.1,56.71,0,866.81,2024-07-03T15:02:06Z
2708,ORD-0002708,2235,3132,3132,delivered,790.59,55.34,0,845.93,2024-11-06T01:09:43Z
2709,ORD-0002709,2965,4156,4156,cancelled,1640.67,114.85,0,1755.52,2025-01-27T12:48:22Z
2710,ORD-0002710,912,1261,1262,cancelled,1261.13,88.28,0,1349.41,2024-07-05T08:50:38Z
2711,ORD-0002711,464,643,643,delivered,3890.03,272.3,0,4162.33,2024-01-10T23:19:58Z
2712,ORD-0002712,1375,1928,1928,delivered,4495.2,314.66,0,4809.86,2023-09-21T01:09:48Z
2713,ORD-0002713,1303,1822,1822,delivered,35.88,2.51,5.55,43.94,2024-09-24T02:53:30Z
2714,ORD-0002714,193,263,263,processing,973.4,68.14,0,1041.54,2022-05-01T07:00:05Z
2715,ORD-0002715,1733,2425,2425,delivered,721.15,50.48,0,771.63,2024-07-10T21:39:37Z
2716,ORD-0002716,529,729,729,delivered,4576.39,320.35,0,4896.74,2024-08-11T03:36:45Z
2717,ORD-0002717,669,931,931,delivered,5678.37,397.49,0,6075.86,2024-06-19T17:50:11Z
2718,ORD-0002718,2332,3260,3260,delivered,657.35,46.01,0,703.36,2025-01-30T02:33:09Z
2719,ORD-0002719,2005,2806,2806,shipped,1421.01,99.47,0,1520.48,2024-07-21T01:10:15Z
2720,ORD-0002720,193,263,264,delivered,1964.74,137.53,0,2102.27,2023-07-06T23:25:21Z
2721,ORD-0002721,184,252,251,shipped,6610.84,462.76,0,7073.6,2023-12-17T18:24:31Z
2722,ORD-0002722,1438,2013,2013,delivered,1377.19,96.4,0,1473.59,2024-03-28T13:29:19Z
2723,ORD-0002723,1962,2743,2743,delivered,763.57,53.45,0,817.02,2025-01-07T14:57:44Z
2724,ORD-0002724,1488,2087,2087,shipped,631.84,44.23,0,676.07,2023-11-07T18:30:49Z
2725,ORD-0002725,2076,2903,2903,cancelled,1290.58,90.34,0,1380.92,2024-03-21T11:42:10Z
2726,ORD-0002726,667,928,928,shipped,1619,113.33,0,1732.33,2022-08-19T01:36:19Z
2727,ORD-0002727,2680,3762,3762,delivered,1866.21,130.63,0,1996.84,2024-09-25T15:20:21Z
2728,ORD-0002728,1354,1897,1897,delivered,3504.31,245.3,0,3749.61,2023-09-22T00:01:41Z
2729,ORD-0002729,1654,2319,2319,delivered,2827.86,197.95,0,3025.81,2024-01-17T18:18:26Z
2730,ORD-0002730,2297,3214,3213,delivered,676.72,47.37,0,724.09,2024-12-16T05:51:05Z
2731,ORD-0002731,2523,3534,3534,processing,783.15,54.82,0,837.97,2024-09-12T18:30:47Z
2732,ORD-0002732,565,784,785,shipped,1887.08,132.1,0,2019.18,2025-01-11T06:51:52Z
2733,ORD-0002733,2109,2951,2951,processing,1500.7,105.05,0,1605.75,2024-05-14T13:26:34Z
2734,ORD-0002734,2969,4161,4160,delivered,2742.79,192,0,2934.79,2025-01-14T02:39:57Z
2735,ORD-0002735,2353,3292,3291,processing,545.03,38.15,0,583.18,2025-01-09T11:00:54Z
2736,ORD-0002736,1794,2511,2511,shipped,2578.58,180.5,0,2759.08,2024-06-30T13:10:15Z
2737,ORD-0002737,71,98,98,shipped,3764.23,263.5,0,4027.73,2021-07-12T20:52:30Z
2738,ORD-0002738,1437,2011,2011,processing,217.71,15.24,0,232.95,2023-09-10T05:17:31Z
2739,ORD-0002739,721,997,997,delivered,1127.38,78.92,0,1206.3,2024-08-01T02:46:11Z
2740,ORD-0002740,1799,2518,2517,delivered,4169.44,291.86,0,4461.3,2025-01-16T14:46:22Z
2741,ORD-0002741,2871,4016,4015,delivered,144.85,10.14,0,154.99,2024-12-25T12:03:20Z
2742,ORD-0002742,1411,1975,1975,cancelled,2849.51,199.47,0,3048.98,2025-01-21T00:33:09Z
2743,ORD-0002743,2502,3508,3508,pending,2094.74,146.63,0,2241.37,2024-07-29T21:41:49Z
2744,ORD-0002744,2335,3264,3264,delivered,512.5,35.88,0,548.38,2024-08-30T04:39:33Z
2745,ORD-0002745,1007,1403,1403,delivered,97.83,6.85,0,104.68,2023-11-07T18:11:35Z
2746,ORD-0002746,20,28,28,delivered,993.13,69.52,0,1062.65,2023-09-09T16:47:02Z
2747,ORD-0002747,1070,1492,1492,delivered,2603.04,182.21,0,2785.25,2022-12-01T12:49:10Z
2748,ORD-0002748,2640,3701,3701,delivered,1089.7,76.28,0,1165.98,2024-09-07T10:17:08Z
2749,ORD-0002749,27,40,40,delivered,4231.07,296.17,0,4527.24,2022-03-22T03:20:44Z
2750,ORD-0002750,53,74,74,processing,5405.84,378.41,0,5784.25,2023-02-15T04:17:53Z
2751,ORD-0002751,203,278,278,shipped,2588.58,181.2,0,2769.78,2022-05-28T04:24:56Z
2752,ORD-0002752,1590,2232,2232,delivered,1270.86,88.96,0,1359.82,2024-03-22T14:15:43Z
2753,ORD-0002753,2429,3405,3404,pending,1926.22,134.84,0,2061.06,2024-08-26T03:31:04Z
2754,ORD-0002754,70,96,97,cancelled,1684.22,117.9,0,1802.12,2024-09-12T22:02:00Z
2755,ORD-0002755,345,479,478,returned,4087.55,286.13,0,4373.68,2023-04-11T20:23:50Z
2756,ORD-0002756,635,882,882,delivered,1522.13,106.55,0,1628.68,2024-07-30T07:27:01Z
2757,ORD-0002757,442,613,613,delivered,841.49,58.9,0,900.39,2022-09-26T20:42:57Z
2758,ORD-0002758,779,1078,1078,shipped,320.04,22.4,0,342.44,2024-08-18T23:31:51Z
2759,ORD-0002759,1880,2632,2632,delivered,1705.75,119.4,0,1825.15,2024-08-13T23:02:34Z
2760,ORD-0002760,642,891,891,delivered,180.98,12.67,0,193.65,2023-12-25T16:15:44Z
2761,ORD-0002761,842,1168,1168,delivered,1716.36,120.15,0,1836.51,2024-08-12T00:44:58Z
2762,ORD-0002762,1849,2590,2590,delivered,378.91,26.52,0,405.43,2024-02-15T01:26:25Z
2763,ORD-0002763,2748,3854,3854,delivered,1214.96,85.05,0,1300.01,2025-01-18T18:34:25Z
2764,ORD-0002764,1728,2419,2419,shipped,1028.78,72.01,0,1100.79,2023-11-06T15:26:24Z
2765,ORD-0002765,505,698,698,delivered,287.37,20.12,0,307.49,2023-03-21T05:20:50Z
2766,ORD-0002766,2961,4150,4150,processing,4838.21,338.67,0,5176.88,2024-12-24T06:07:52Z
2767,ORD-0002767,44,61,61,delivered,2867.99,200.76,0,3068.75,2023-07-31T02:41:02Z
2768,ORD-0002768,2150,3010,3010,processing,3724.21,260.69,0,3984.9,2024-03-01T07:21:58Z
2769,ORD-0002769,1654,2319,2319,pending,2450.11,171.51,0,2621.62,2023-12-05T01:08:06Z
2770,ORD-0002770,418,581,580,delivered,437.58,30.63,0,468.21,2022-07-01T19:03:55Z
2771,ORD-0002771,558,774,775,delivered,4294.76,300.63,0,4595.39,2022-08-03T08:01:32Z
2772,ORD-0002772,685,952,952,cancelled,1445.59,101.19,0,1546.78,2023-02-16T18:25:35Z
2773,ORD-0002773,203,278,278,cancelled,870.84,60.96,0,931.8,2025-01-09T19:20:24Z
2774,ORD-0002774,2776,3893,3893,shipped,119.2,8.34,0,127.54,2024-10-24T14:53:33Z
2775,ORD-0002775,2021,2827,2827,delivered,801.32,56.09,0,857.41,2025-01-19T12:29:42Z
2776,ORD-0002776,1708,2390,2390,shipped,2109.14,147.64,0,2256.78,2024-01-26T22:54:06Z
2777,ORD-0002777,2576,3607,3607,delivered,459.65,32.18,0,491.83,2024-11-12T16:25:57Z
2778,ORD-0002778,1756,2460,2459,delivered,299.18,20.94,0,320.12,2024-03-29T17:29:27Z
2779,ORD-0002779,1114,1552,1552,delivered,2662.48,186.37,0,2848.85,2024-10-02T14:44:28Z
2780,ORD-0002780,1897,2654,2654,delivered,3018.56,211.3,0,3229.86,2025-01-11T16:06:18Z
2781,ORD-0002781,694,965,965,cancelled,2028.76,142.01,0,2170.77,2024-09-21T06:35:10Z
2782,ORD-0002782,1161,1619,1619,delivered,145.28,10.17,0,155.45,2024-11-13T23:59:35Z
2783,ORD-0002783,373,515,515,delivered,4442.92,311,0,4753.92,2024-10-26T05:20:17Z
2784,ORD-0002784,2020,2826,2826,returned,839.08,58.74,0,897.82,2025-01-07T16:21:51Z
2785,ORD-0002785,588,818,817,cancelled,2642.77,184.99,0,2827.76,2023-05-10T03:44:36Z
2786,ORD-0002786,923,1278,1278,shipped,476.29,33.34,0,509.63,2023-09-03T03:21:26Z
2787,ORD-0002787,672,936,935,shipped,1923.1,134.62,0,2057.72,2023-08-07T16:33:19Z
2788,ORD-0002788,1513,2122,2123,delivered,4321.82,302.53,0,4624.35,2024-02-16T00:53:37Z
2789,ORD-0002789,1713,2396,2396,delivered,869.38,60.86,0,930.24,2024-09-08T03:05:59Z
2790,ORD-0002790,1925,2692,2692,delivered,1194.56,83.62,0,1278.18,2024-08-10T21:29:38Z
2791,ORD-0002791,2329,3257,3257,shipped,685.58,47.99,0,733.57,2024-09-20T10:57:04Z
2792,ORD-0002792,922,1277,1277,delivered,2431.32,170.19,0,2601.51,2023-08-07T12:18:25Z
2793,ORD-0002793,965,1343,1343,cancelled,610.88,42.76,0,653.64,2024-05-28T00:33:55Z
2794,ORD-0002794,10,15,15,delivered,345.74,24.2,0,369.94,2023-01-16T05:24:35Z
2795,ORD-0002795,374,516,516,processing,3075.34,215.27,0,3290.61,2024-06-08T22:52:15Z
2796,ORD-0002796,1292,1810,1810,delivered,2378.94,166.53,0,2545.47,2024-01-23T08:17:17Z
2797,ORD-0002797,1900,2658,2658,delivered,4033.88,282.37,0,4316.25,2024-06-04T17:31:18Z
2798,ORD-0002798,1186,1654,1654,delivered,2766.17,193.63,0,2959.8,2024-02-09T22:57:11Z
2799,ORD-0002799,2884,4034,4034,delivered,530.57,37.14,0,567.71,2024-12-31T05:30:43Z
2800,ORD-0002800,1021,1421,1421,delivered,2341.47,163.9,0,2505.37,2023-12-29T13:09:46Z
2801,ORD-0002801,2061,2881,2881,delivered,497.7,34.84,0,532.54,2024-06-13T05:40:51Z
2802,ORD-0002802,2925,4096,4096,delivered,1326.45,92.85,0,1419.3,2024-12-24T07:45:37Z
2803,ORD-0002803,542,750,750,pending,426.27,29.84,0,456.11,2024-02-08T15:20:19Z
2804,ORD-0002804,2138,2993,2993,delivered,61.31,4.29,10.19,75.79,2024-05-06T11:10:35Z
2805,ORD-0002805,1002,1397,1397,delivered,6295.53,440.69,0,6736.22,2023-04-27T20:13:03Z
2806,ORD-0002806,773,1069,1069,delivered,1001.97,70.14,0,1072.11,2022-09-21T13:17:16Z
2807,ORD-0002807,164,228,228,delivered,1949.29,136.45,0,2085.74,2023-04-08T17:38:11Z
2808,ORD-0002808,596,828,828,delivered,2149.06,150.43,0,2299.49,2023-02-03T15:18:06Z
2809,ORD-0002809,1675,2348,2348,delivered,258.99,18.13,0,277.12,2024-10-10T16:40:36Z
2810,ORD-0002810,785,1088,1087,cancelled,1333.45,93.34,0,1426.79,2023-09-05T01:02:54Z
2811,ORD-0002811,1818,2543,2543,shipped,204.88,14.34,0,219.22,2024-09-27T12:15:12Z
2812,ORD-0002812,2813,3941,3941,shipped,1469.11,102.84,0,1571.95,2024-11-03T03:42:26Z
2813,ORD-0002813,1408,1972,1972,delivered,65.64,4.59,11.49,81.72,2024-01-18T09:33:30Z
2814,ORD-0002814,1240,1735,1735,delivered,3975.24,278.27,0,4253.51,2024-10-13T12:21:29Z
2815,ORD-0002815,247,343,343,delivered,295.99,20.72,0,316.71,2023-11-13T05:17:03Z
2816,ORD-0002816,1845,2583,2583,delivered,1693.58,118.55,0,1812.13,2024-06-28T10:33:51Z
2817,ORD-0002817,1694,2372,2372,delivered,1328.92,93.02,0,1421.94,2023-08-30T19:21:30Z
2818,ORD-0002818,2816,3945,3945,delivered,35.22,2.47,6.06,43.75,2025-01-24T08:03:18Z
2819,ORD-0002819,2798,3922,3922,delivered,994.47,69.61,0,1064.08,2024-12-21T03:12:20Z
2820,ORD-0002820,26,39,39,delivered,1561.77,109.32,0,1671.09,2023-01-29T09:56:09Z
2821,ORD-0002821,231,318,318,returned,893.69,62.56,0,956.25,2024-02-09T05:38:08Z
2822,ORD-0002822,1582,2220,2220,processing,2429.22,170.05,0,2599.27,2023-08-04T23:34:19Z
2823,ORD-0002823,214,293,293,pending,4877.69,341.44,0,5219.13,2023-06-19T22:56:05Z
2824,ORD-0002824,834,1155,1155,delivered,2212.12,154.85,0,2366.97,2023-10-22T09:24:59Z
2825,ORD-0002825,2562,3590,3590,shipped,4059.26,284.15,0,4343.41,2024-12-13T07:40:12Z
2826,ORD-0002826,29,42,42,delivered,551.46,38.6,0,590.06,2021-10-26T22:04:21Z
2827,ORD-0002827,2900,4060,4060,delivered,1539.49,107.76,0,1647.25,2024-11-29T05:08:25Z
2828,ORD-0002828,1543,2164,2163,delivered,451.94,31.64,0,483.58,2024-03-08T09:05:47Z
2829,ORD-0002829,2131,2983,2982,delivered,3275.74,229.3,0,3505.04,2024-11-28T10:57:17Z
2830,ORD-0002830,115,158,159,delivered,2000.93,140.07,0,2141,2023-12-09T17:25:06Z
2831,ORD-0002831,1746,2445,2445,delivered,827.27,57.91,0,885.18,2024-06-16T00:56:47Z
2832,ORD-0002832,341,474,474,delivered,1278.32,89.48,0,1367.8,2024-02-20T12:56:06Z
2833,ORD-0002833,2296,3211,3211,delivered,2397.72,167.84,0,2565.56,2024-09-05T21:56:12Z
2834,ORD-0002834,485,671,671,shipped,721.85,50.53,0,772.38,2022-05-22T10:19:02Z
2835,ORD-0002835,1335,1870,1870,delivered,970.98,67.97,0,1038.95,2024-03-18T23:34:53Z
2836,ORD-0002836,2122,2970,2970,delivered,4452.1,311.65,0,4763.75,2024-05-17T14:54:49Z
2837,ORD-0002837,27,40,40,delivered,3572.15,250.05,0,3822.2,2024-12-04T00:23:29Z
2838,ORD-0002838,1797,2514,2514,delivered,1452.33,101.66,0,1553.99,2024-10-23T08:26:53Z
2839,ORD-0002839,576,802,802,delivered,1784.64,124.92,0,1909.56,2022-04-22T03:31:38Z
2840,ORD-0002840,549,760,760,shipped,2129.51,149.07,0,2278.58,2023-04-27T16:15:02Z
2841,ORD-0002841,797,1103,1103,delivered,270.5,18.94,0,289.44,2023-02-13T17:27:55Z
2842,ORD-0002842,55,76,76,delivered,3278.4,229.49,0,3507.89,2023-04-04T03:00:16Z
2843,ORD-0002843,2235,3132,3132,shipped,2694,188.58,0,2882.58,2025-01-05T04:31:28Z
2844,ORD-0002844,2739,3844,3844,delivered,956.61,66.96,0,1023.57,2024-11-07T12:44:01Z
2845,ORD-0002845,252,349,349,processing,3002.23,210.16,0,3212.39,2024-04-13T16:47:07Z
2846,ORD-0002846,2229,3123,3123,delivered,414.91,29.04,0,443.95,2024-07-13T22:35:53Z
2847,ORD-0002847,2322,3248,3248,delivered,2207.27,154.51,0,2361.78,2024-11-11T01:17:00Z
2848,ORD-0002848,2596,3635,3634,returned,1281.08,89.68,0,1370.76,2024-11-25T11:59:46Z
2849,ORD-0002849,2196,3073,3073,delivered,133.47,9.34,0,142.81,2024-08-18T07:34:16Z
2850,ORD-0002850,1623,2278,2278,delivered,3003.16,210.22,0,3213.38,2023-10-18T08:50:11Z
2851,ORD-0002851,2256,3159,3159,shipped,63.58,4.45,6.52,74.55,2024-05-24T15:20:14Z
2852,ORD-0002852,1300,1818,1818,delivered,994.36,69.61,0,1063.97,2024-04-22T17:05:15Z
2853,ORD-0002853,100,138,138,delivered,353.8,24.77,0,378.57,2024-09-10T14:32:26Z
2854,ORD-0002854,146,200,200,returned,595.19,41.66,0,636.85,2023-04-19T06:06:32Z
2855,ORD-0002855,1300,1819,1819,delivered,539.92,37.79,0,577.71,2024-05-25T20:11:12Z
2856,ORD-0002856,2285,3196,3196,delivered,408.39,28.59,0,436.98,2024-05-20T13:14:27Z
2857,ORD-0002857,1649,2312,2312,delivered,1412.38,98.87,0,1511.25,2024-02-05T20:59:07Z
2858,ORD-0002858,2151,3011,3011,delivered,1438.76,100.71,0,1539.47,2024-09-03T04:39:19Z
2859,ORD-0002859,599,832,832,pending,515.78,36.1,0,551.88,2023-06-13T05:12:13Z
2860,ORD-0002860,2817,3946,3946,delivered,373.28,26.13,0,399.41,2024-12-21T12:11:36Z
2861,ORD-0002861,2118,2966,2966,returned,1940.38,135.83,0,2076.21,2024-04-24T04:48:10Z
