id,product_id,customer_id,rating,title,body,is_verified_purchase,created_at
1107,514,2595,4,Happy with it,Solid product for the price. A couple of small things could be better.,0,2025-03-03T00:15:34Z
1108,272,2956,5,Exceeded expectations,Fantastic value. Shipping was fast and packaging was excellent.,1,2025-01-22T10:32:57Z
1109,754,502,3,Decent for the price,Average product. Works but I expected a little more.,0,2022-07-31T22:57:23Z
1110,311,1497,4,Would buy again,Solid product for the price. A couple of small things could be better.,1,2024-09-21T18:06:11Z
1111,79,2454,4,Happy with it,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",0,2024-09-29T21:57:00Z
1112,240,1419,5,Exceeded expectations,Fantastic value. Shipping was fast and packaging was excellent.,1,2023-12-29T15:15:26Z
1113,638,1610,4,Solid product,Does what it says. Happy with the purchase and would buy from this brand again.,1,2023-12-24T17:22:59Z
1114,469,1737,4,Solid product,Does what it says. Happy with the purchase and would buy from this brand again.,0,2024-04-26T18:16:13Z
1115,835,4,5,Exceeded expectations,Exactly as described. I use it every day and couldn't be happier.,1,2021-09-12T15:27:08Z
1116,1118,1591,2,Meh,Below average. Doesn't quite live up to the description.,1,2023-11-11T03:55:17Z
1117,618,81,5,Highly recommend,Exactly as described. I use it every day and couldn't be happier.,1,2023-09-24T14:33:15Z
1118,285,877,4,Solid product,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",1,2024-04-11T02:21:23Z
1119,1152,1847,5,Absolutely love it!,Works perfectly and arrived quickly. Great quality for the price.,1,2024-09-22T21:03:21Z
1120,962,2104,5,Best purchase this year,Works perfectly and arrived quickly. Great quality for the price.,1,2025-02-14T19:11:13Z
1121,502,1371,3,Average,Okay quality. Gets the job done but wouldn't rave about it.,1,2024-06-23T07:41:14Z
1122,218,2408,3,Average,Average product. Works but I expected a little more.,0,2024-12-22T07:22:43Z
1123,554,1900,5,Absolutely love it!,Works perfectly and arrived quickly. Great quality for the price.,0,2024-07-21T09:44:50Z
1124,1086,1007,3,Does the job,It's fine for the price but nothing special. Meets basic needs.,1,2023-03-16T14:08:41Z
1125,435,2948,4,Very good,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",1,2025-02-08T14:17:13Z
1126,598,178,5,Best purchase this year,Fantastic value. Shipping was fast and packaging was excellent.,0,2021-11-18T01:54:06Z
1127,172,2052,1,Would not recommend,Poor quality and not as described. Would not recommend.,1,2024-09-09T19:16:50Z
1128,626,1204,4,Happy with it,Solid product for the price. A couple of small things could be better.,1,2024-04-08T12:22:17Z
1129,507,1565,5,Exceeded expectations,Fantastic value. Shipping was fast and packaging was excellent.,0,2024-01-12T01:20:44Z
1130,1153,372,4,Happy with it,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",1,2023-11-04T01:52:38Z
1131,95,1357,5,Best purchase this year,Fantastic value. Shipping was fast and packaging was excellent.,1,2023-09-17T23:10:08Z
1132,391,703,4,Very good,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",1,2023-09-25T04:19:20Z
1133,1149,306,5,Absolutely love it!,Works perfectly and arrived quickly. Great quality for the price.,1,2024-05-06T23:41:23Z
1134,997,746,5,Best purchase this year,Exactly as described. I use it every day and couldn't be happier.,1,2023-05-10T03:13:42Z
1135,971,59,5,Highly recommend,Fantastic value. Shipping was fast and packaging was excellent.,1,2024-03-24T14:56:32Z
1136,318,40,5,Highly recommend,Exactly as described. I use it every day and couldn't be happier.,0,2021-10-04T06:22:17Z
1137,845,353,5,Best purchase this year,Works perfectly and arrived quickly. Great quality for the price.,0,2022-05-08T19:41:28Z
1138,484,897,4,Very good,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",0,2023-03-24T05:14:54Z
1139,21,1122,3,Does the job,Okay quality. Gets the job done but wouldn't rave about it.,0,2023-04-17T05:59:40Z
1140,843,874,2,Disappointed,Below average. Doesn't quite live up to the description.,1,2024-11-21T05:59:24Z
1141,1178,173,3,Decent for the price,It's fine for the price but nothing special. Meets basic needs.,1,2022-07-31T20:28:26Z
1142,804,1414,5,Highly recommend,Exactly as described. I use it every day and couldn't be happier.,0,2023-05-19T18:01:22Z
1143,734,2506,5,Absolutely love it!,Fantastic value. Shipping was fast and packaging was excellent.,1,2024-12-23T17:55:23Z
1144,1085,2282,3,Decent for the price,Okay quality. Gets the job done but wouldn't rave about it.,1,2024-12-13T17:02:04Z
1145,510,343,4,Happy with it,Does what it says. Happy with the purchase and would buy from this brand again.,0,2022-06-07T12:38:49Z
1146,415,1649,5,Best purchase this year,Works perfectly and arrived quickly. Great quality for the price.,0,2023-10-16T01:24:33Z
1147,137,338,3,Decent for the price,It's fine for the price but nothing special. Meets basic needs.,1,2024-06-10T20:50:53Z
1148,819,1822,2,Disappointed,Had some issues out of the box. Wouldn't buy again.,1,2024-05-09T06:46:37Z
1149,58,1242,5,Absolutely love it!,Works perfectly and arrived quickly. Great quality for the price.,1,2024-02-16T16:31:53Z
1150,800,1249,3,Does the job,Okay quality. Gets the job done but wouldn't rave about it.,1,2024-08-24T16:02:35Z
1151,1180,41,5,Highly recommend,Fantastic value. Shipping was fast and packaging was excellent.,0,2021-08-15T03:11:19Z
1152,197,1079,3,It's okay,Average product. Works but I expected a little more.,1,2024-07-29T16:46:25Z
1153,778,643,5,Best purchase this year,Works perfectly and arrived quickly. Great quality for the price.,0,2022-11-05T05:10:27Z
1154,950,193,3,It's okay,It's fine for the price but nothing special. Meets basic needs.,1,2023-10-28T18:55:32Z
1155,1059,2271,5,Highly recommend,Fantastic value. Shipping was fast and packaging was excellent.,0,2024-11-02T04:48:32Z
1156,1095,1021,5,Highly recommend,Exactly as described. I use it every day and couldn't be happier.,1,2024-01-13T22:24:28Z
1157,336,2600,4,Happy with it,Solid product for the price. A couple of small things could be better.,0,2025-05-06T01:36:50Z
1158,501,1422,5,Exceeded expectations,Exactly as described. I use it every day and couldn't be happier.,0,2024-01-01T02:11:24Z
1159,938,936,5,Highly recommend,Fantastic value. Shipping was fast and packaging was excellent.,1,2024-02-04T17:49:31Z
1160,437,164,2,Below expectations,Had some issues out of the box. Wouldn't buy again.,1,2023-04-30T04:49:27Z
1161,1019,995,4,Very good,Solid product for the price. A couple of small things could be better.,1,2024-06-23T01:19:56Z
1162,1174,802,5,Highly recommend,Fantastic value. Shipping was fast and packaging was excellent.,1,2023-08-24T14:41:45Z
1163,826,742,4,Would buy again,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",0,2022-12-14T16:06:34Z
1164,825,355,5,Absolutely love it!,Works perfectly and arrived quickly. Great quality for the price.,1,2022-02-20T11:32:48Z
1165,223,1240,5,Absolutely love it!,Fantastic value. Shipping was fast and packaging was excellent.,1,2024-10-23T12:12:19Z
1166,253,1357,5,Absolutely love it!,Works perfectly and arrived quickly. Great quality for the price.,1,2023-09-23T12:24:30Z
1167,1095,1807,2,Not great,Had some issues out of the box. Wouldn't buy again.,1,2024-09-05T19:19:09Z
1168,159,22,1,Waste of money,Complete waste of money. Returning it.,1,2024-12-19T22:05:32Z
1169,594,944,5,Exceeded expectations,Works perfectly and arrived quickly. Great quality for the price.,1,2024-04-27T18:26:38Z
1170,1105,2913,5,Exceeded expectations,Works perfectly and arrived quickly. Great quality for the price.,1,2025-01-02T01:03:43Z
1171,788,1177,4,Happy with it,Solid product for the price. A couple of small things could be better.,1,2024-07-07T08:14:37Z
1172,1095,163,4,Very good,Does what it says. Happy with the purchase and would buy from this brand again.,1,2023-05-31T18:28:27Z
1173,19,2565,1,Very poor,Stopped working after a short time. Very disappointed.,0,2024-12-19T11:48:12Z
1174,920,2858,4,Would buy again,Does what it says. Happy with the purchase and would buy from this brand again.,0,2025-02-09T00:31:33Z
1175,954,1693,3,Decent for the price,Okay quality. Gets the job done but wouldn't rave about it.,1,2024-03-12T19:07:27Z
1176,1049,1234,4,Would buy again,Does what it says. Happy with the purchase and would buy from this brand again.,1,2024-07-10T11:37:30Z
1177,602,68,1,Very poor,Stopped working after a short time. Very disappointed.,1,2023-06-01T17:20:36Z
1178,595,33,5,Best purchase this year,Fantastic value. Shipping was fast and packaging was excellent.,1,2023-01-15T23:52:10Z
1179,482,788,5,Exceeded expectations,Exactly as described. I use it every day and couldn't be happier.,1,2024-07-22T19:23:58Z
1180,581,1639,4,Solid product,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",0,2023-07-28T14:07:34Z
1181,50,481,3,It's okay,Okay quality. Gets the job done but wouldn't rave about it.,1,2023-05-12T21:27:12Z
1182,212,752,4,Happy with it,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",1,2024-05-17T05:41:59Z
1183,382,199,3,Average,Average product. Works but I expected a little more.,0,2021-10-21T14:38:56Z
1184,552,2296,4,Would buy again,Solid product for the price. A couple of small things could be better.,0,2024-06-12T05:27:13Z
1185,1140,181,4,Solid product,Solid product for the price. A couple of small things could be better.,1,2022-05-23T01:46:06Z
1186,1013,2577,3,Decent for the price,Okay quality. Gets the job done but wouldn't rave about it.,1,2025-01-12T04:46:54Z
1187,61,1173,4,Very good,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",1,2024-01-24T00:57:32Z
1188,169,2887,2,Meh,Had some issues out of the box. Wouldn't buy again.,0,2025-05-09T18:12:05Z
1189,1170,232,2,Not great,Had some issues out of the box. Wouldn't buy again.,1,2023-04-28T18:04:31Z
1190,849,1820,5,Exceeded expectations,Works perfectly and arrived quickly. Great quality for the price.,0,2024-03-02T19:22:07Z
1191,148,1569,5,Best purchase this year,Works perfectly and arrived quickly. Great quality for the price.,0,2024-04-05T17:03:52Z
1192,853,2940,5,Best purchase this year,Exactly as described. I use it every day and couldn't be happier.,0,2025-07-30T14:02:52Z
1193,682,1431,4,Would buy again,Does what it says. Happy with the purchase and would buy from this brand again.,0,2023-11-01T22:44:42Z
1194,444,2112,4,Would buy again,Does what it says. Happy with the purchase and would buy from this brand again.,1,2024-09-28T06:39:17Z
1195,1050,2588,5,Absolutely love it!,Fantastic value. Shipping was fast and packaging was excellent.,1,2024-11-01T00:44:13Z
1196,691,1582,3,It's okay,Average product. Works but I expected a little more.,0,2023-10-29T21:26:57Z
1197,574,942,5,Highly recommend,Fantastic value. Shipping was fast and packaging was excellent.,1,2023-01-16T11:49:00Z
1198,873,1179,4,Would buy again,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",1,2024-07-18T17:21:31Z
1199,770,970,3,It's okay,Okay quality. Gets the job done but wouldn't rave about it.,0,2023-03-13T01:55:03Z
1200,994,49,5,Exceeded expectations,Works perfectly and arrived quickly. Great quality for the price.,1,2024-05-20T06:49:04Z
1201,443,1076,3,Average,Average product. Works but I expected a little more.,1,2023-02-15T03:31:46Z
1202,1050,223,5,Exceeded expectations,Exactly as described. I use it every day and couldn't be happier.,0,2022-05-27T11:00:06Z
1203,1106,1776,4,Happy with it,"Good quality overall, minor nitpicks but nothing serious. Would recommend.",1,2024-10-25T19:01:46Z
1204,1184,786,5,Absolutely love it!,Works perfectly and arrived quickly. Great quality for the price.,1,2023-01-13T22:56:46Z
1205,819,2584,2,Below expectations,Not what I hoped for. Quality feels cheaper than expected.,0,2025-02-23T01:20:59Z
1206,1192,2836,4,Solid product,Does what it says. Happy with the purchase and would buy from this brand again.,1,2024-11-24T18:11:24Z
1207,358,592,5,Highly recommend,Exactly as described. I use it every day and couldn't be happier.,0,2022-08-02T17:40:10Z
1208,327,231,5,Absolutely love it!,Exactly as described. I use it every day and couldn't be happier.,1,2023-11-14T16:37:15Z
1209,12,2042,5,Exceeded expectations,Works perfectly and arrived quickly. Great quality for the price.,1,2025-01-27T13:55:01Z
1210,384,361,4,Very good,Does what it says. Happy with the purchase and would buy from this brand again.,1,2024-03-16T07:25:51Z
1211,122,2503,3,Does the job,It's fine for the price but nothing special. Meets basic needs.,1,2025-01-24T06:34:31Z
1212,918,1691,5,Best purchase this year,Exactly as described. I use it every day and couldn't be happier.,1,2024-01-11T18:09:37Z
1213,1065,877,5,Absolutely love it!,Fantastic value. Shipping was fast and packaging was excellent.,0,2022-09-23T08:33:32Z
1214,1130,559,4,Would buy again,Solid product for the price. A couple of small things could be better.,1,2024-08-17T15:48:15Z
1215,899,2410,4,Solid product,Does what it says. Happy with the purchase and would buy from this brand again.,1,2024-09-28T08:00:27Z
1216,657,1909,4,Solid product,Solid product for the price. A couple of small things could be better.,1,2024-10-24T12:28:06Z
1217,208,1526,3,Average,It's fine for the price but nothing special. Meets basic needs.,1,2024-11-13T01:50:48Z
1218,543,330,2,Disappointed,Not what I hoped for. Quality feels cheaper than expected.,1,2022-09-09T12:49:00Z
1219,996,2024,5,Highly recommend,Works perfectly and arrived quickly. Great quality for the price.,1,2024-05-08T15:14:03Z
1220,846,2428,5,Best purchase this year,Fantastic value. Shipping was fast and packaging was excellent.,1,2024-11-27T23:41:51Z
1221,199,171,4,Would buy again,Solid product for the price. A couple of small things could be better.,1,2023-08-16T02:09:20Z
1222,194,2309,3,Decent for the price,Average product. Works but I expected a little more.,1,2025-02-03T07:03:23Z
1223,38,290,5,Highly recommend,Works perfectly and arrived quickly. Great quality for the price.,1,2024-08-28T16:42:00Z
1224,139,1276,5,Best purchase this year,Fantastic value. Shipping was fast and packaging was excellent.,1,2024-12-27T05:43:48Z
1225,368,1166,4,Very good,Does what it says. Happy with the purchase and would buy from this brand again.,1,2024-04-29T09:13:49Z
1226,1186,682,2,Meh,Had some issues out of the box. Wouldn't buy again.,1,2024-06-22T03:03:53Z
1227,243,396,1,Would not recommend,Stopped working after a short time. Very disappointed.,1,2024-05-06T19:20:55Z
1228,937,651,2,Disappointed,Below average. Doesn't quite live up to the description.,1,2023-12-20T07:52:49Z
