id,sku,name,description,category_id,supplier_id,price,cost,stock_quantity,weight_kg,is_active,created_at
888,SKU-32-921822,Smart Foundation 988,Smart Foundation 988 — quality makeup product.,32,49,258.19,139.17,236,5.77,1,2021-05-26T06:13:55Z
889,SKU-32-258511,Max Foundation 140,Max Foundation 140 — quality makeup product.,32,32,813.39,392.24,403,3.09,1,2021-05-26T10:06:14Z
890,SKU-20-533955,Essential Kids T-Shirt 401,Essential Kids T-Shirt 401 — quality kids product.,20,29,325.28,199.59,456,2.54,1,2021-05-26T14:05:52Z
891,SKU-20-000076,Elite Kids T-Shirt 551,Elite Kids T-Shirt 551 — quality kids product.,20,29,481.3,267.04,47,14.37,0,2021-05-26T16:50:17Z
892,SKU-24-381138,Deluxe Storybook 888,Deluxe Storybook 888 — quality children's books product.,24,39,614.58,322.36,493,14.74,0,2021-05-26T22:38:56Z
893,SKU-31-721455,Classic Serum 737,Classic Serum 737 — quality skincare product.,31,57,333.15,248.85,387,14.86,1,2021-05-27T01:26:11Z
894,SKU-35-375641,Lightweight Laundry Detergent 953,Lightweight Laundry Detergent 953 — quality cleaning product.,35,60,201.58,128.26,271,9.56,1,2021-05-27T07:03:11Z
895,SKU-35-088972,Premium All-Purpose Cleaner 477,Premium All-Purpose Cleaner 477 — quality cleaning product.,35,3,343.51,238.98,437,9.61,1,2021-05-27T09:24:02Z
896,SKU-12-133372,Deluxe Camera 963,Deluxe Camera 963 — quality cameras product.,12,56,257.86,140.96,89,13.26,1,2021-05-27T10:46:00Z
897,SKU-11-135093,Pro Earbuds 850,Pro Earbuds 850 — quality headphones product.,11,68,473.57,281.27,279,6.46,1,2021-05-27T16:10:23Z
898,SKU-18-692668,Compact Hoodie 199,Compact Hoodie 199 — quality men's product.,18,26,119.2,82.31,24,13.81,1,2021-05-27T23:40:24Z
899,SKU-30-739389,Deluxe STEM Kit 697,Deluxe STEM Kit 697 — quality educational product.,30,65,402.94,267,489,7.96,1,2021-05-28T03:25:34Z
900,SKU-21-360367,Portable Running Shoes 689,Portable Running Shoes 689 — quality shoes product.,21,28,126.44,59.95,75,9.55,1,2021-05-28T08:47:26Z
901,SKU-34-353662,Ultra Multivitamin 471,Ultra Multivitamin 471 — quality vitamins product.,34,31,594.3,362.79,387,8.86,1,2021-05-28T14:08:45Z
902,SKU-13-623967,Ultra LED TV 103,Ultra LED TV 103 — quality televisions product.,13,47,593.63,324.93,12,6.37,1,2021-05-28T18:53:37Z
903,SKU-33-663550,Max Conditioner 334,Max Conditioner 334 — quality hair care product.,33,13,294.98,140.45,126,13.73,1,2021-05-28T23:31:26Z
904,SKU-28-056642,Deluxe Card Game 777,Deluxe Card Game 777 — quality board games product.,28,57,310.02,144.46,8,12.29,1,2021-05-29T00:56:30Z
905,SKU-17-009405,Essential Toaster 634,Essential Toaster 634 — quality small appliances product.,17,32,416.96,229.86,53,3.9,1,2021-05-29T06:21:35Z
906,SKU-20-496815,Eco Kids Jacket 543,Eco Kids Jacket 543 — quality kids product.,20,14,263.78,200.14,257,2.89,1,2021-05-29T10:19:12Z
907,SKU-18-371356,Smart Jacket 832,Smart Jacket 832 — quality men's product.,18,33,375.29,215.97,119,12.96,1,2021-05-29T12:41:31Z
908,SKU-9-842858,Deluxe Ultrabook 530,Deluxe Ultrabook 530 — quality laptops product.,9,1,95.52,57.98,401,4.59,1,2021-05-29T17:38:59Z
909,SKU-28-432118,Elite Strategy Game 127,Elite Strategy Game 127 — quality board games product.,28,22,166.28,94.28,11,15.09,1,2021-05-29T21:03:48Z
910,SKU-25-932422,Heavy-Duty Kettlebell 480,Heavy-Duty Kettlebell 480 — quality fitness product.,25,26,286.45,132.41,263,14.51,1,2021-05-30T00:17:25Z
911,SKU-32-821524,Classic Lipstick 959,Classic Lipstick 959 — quality makeup product.,32,60,414.43,281.89,162,3.49,1,2021-05-30T05:35:45Z
912,SKU-9-663346,Smart Chromebook 778,Smart Chromebook 778 — quality laptops product.,9,30,280.01,168.47,393,3.34,0,2021-05-30T08:35:41Z
913,SKU-34-819770,Eco Multivitamin 974,Eco Multivitamin 974 — quality vitamins product.,34,67,115.53,54.18,282,0.73,1,2021-05-30T10:21:36Z
914,SKU-29-494051,Smart Action Figure 222,Smart Action Figure 222 — quality action figures product.,29,32,353.5,166.47,391,4.34,1,2021-05-30T12:51:39Z
915,SKU-30-899112,Pro Puzzle 898,Pro Puzzle 898 — quality educational product.,30,58,647.88,395.59,486,9.5,1,2021-05-30T15:55:33Z
916,SKU-11-079202,Heavy-Duty Headset 369,Heavy-Duty Headset 369 — quality headphones product.,11,34,133.95,90.87,400,10.4,1,2021-05-30T23:38:05Z
917,SKU-32-637266,Premium Foundation 510,Premium Foundation 510 — quality makeup product.,32,38,31.89,14.63,64,13.45,1,2021-05-31T03:32:52Z
918,SKU-32-021708,Elite Eyeshadow Palette 809,Elite Eyeshadow Palette 809 — quality makeup product.,32,35,696.98,391.17,406,9.26,1,2021-05-31T10:28:10Z
919,SKU-9-159553,Compact Chromebook 834,Compact Chromebook 834 — quality laptops product.,9,5,216.62,134.37,321,1.99,0,2021-05-31T12:00:24Z
920,SKU-16-875403,Smart Sheet Set 920,Smart Sheet Set 920 — quality bedding product.,16,67,414.91,265.9,269,3.82,1,2021-05-31T17:47:47Z
921,SKU-14-064770,Elite Dutch Oven 610,Elite Dutch Oven 610 — quality cookware product.,14,23,431.18,303.35,70,12.23,1,2021-05-31T19:27:39Z
922,SKU-12-843131,Essential Action Cam 195,Essential Action Cam 195 — quality cameras product.,12,63,693.67,384.15,398,10.85,0,2021-05-31T20:53:16Z
923,SKU-16-647332,Lightweight Pillow 374,Lightweight Pillow 374 — quality bedding product.,16,66,428.16,262.19,320,7.64,1,2021-06-01T01:37:17Z
924,SKU-9-457028,Eco Laptop 433,Eco Laptop 433 — quality laptops product.,9,44,13.03,6.86,175,6.53,1,2021-06-01T07:15:44Z
925,SKU-9-992926,Heavy-Duty Notebook 818,Heavy-Duty Notebook 818 — quality laptops product.,9,1,122.01,93.47,58,12.28,0,2021-06-01T08:45:35Z
926,SKU-18-611540,Essential Hoodie 341,Essential Hoodie 341 — quality men's product.,18,30,148.15,82.93,63,1.74,0,2021-06-01T16:42:06Z
927,SKU-20-170765,Smart Kids T-Shirt 433,Smart Kids T-Shirt 433 — quality kids product.,20,15,191.98,94.31,153,3.86,1,2021-06-01T17:00:31Z
928,SKU-23-366198,Pro Guidebook 532,Pro Guidebook 532 — quality non-fiction product.,23,38,24.78,15.07,97,11.74,1,2021-06-01T19:00:26Z
929,SKU-17-456023,Elite Coffee Maker 487,Elite Coffee Maker 487 — quality small appliances product.,17,26,503.11,306.5,16,0.92,0,2021-06-01T20:33:50Z
930,SKU-16-656753,Essential Comforter 194,Essential Comforter 194 — quality bedding product.,16,46,243.15,176.26,368,2.56,0,2021-06-02T04:16:12Z
931,SKU-19-258360,Pro Cardigan 401,Pro Cardigan 401 — quality women's product.,19,37,354.76,257.88,110,13.24,0,2021-06-02T06:59:32Z
932,SKU-31-697979,Prime Moisturizer 749,Prime Moisturizer 749 — quality skincare product.,31,58,521.78,341.81,271,0.45,1,2021-06-02T07:27:47Z
933,SKU-18-646950,Smart Jacket 186,Smart Jacket 186 — quality men's product.,18,19,14.27,6.6,256,1.42,1,2021-06-02T14:55:51Z
934,SKU-30-968087,Pro Learning Toy 934,Pro Learning Toy 934 — quality educational product.,30,24,411.43,287.54,498,8.81,1,2021-06-02T21:24:54Z
935,SKU-12-569985,Pro Action Cam 539,Pro Action Cam 539 — quality cameras product.,12,57,111.7,73.8,291,5.87,1,2021-06-03T01:50:23Z
936,SKU-19-451888,Portable Cardigan 132,Portable Cardigan 132 — quality women's product.,19,34,109.41,82.38,168,2.37,1,2021-06-03T02:05:04Z
937,SKU-15-697676,Lightweight Desk 113,Lightweight Desk 113 — quality furniture product.,15,42,123.49,64.7,376,14.46,0,2021-06-03T06:04:44Z
938,SKU-29-167096,Compact Collectible Figure 162,Compact Collectible Figure 162 — quality action figures product.,29,32,467.26,269.24,488,4.93,1,2021-06-03T07:55:05Z
939,SKU-33-049263,Elite Shampoo 527,Elite Shampoo 527 — quality hair care product.,33,25,119.41,87.09,331,2.57,1,2021-06-03T11:38:45Z
940,SKU-29-890586,Elite Action Figure 833,Elite Action Figure 833 — quality action figures product.,29,37,481.91,285.87,67,9.96,1,2021-06-03T18:04:19Z
941,SKU-28-183344,Heavy-Duty Strategy Game 243,Heavy-Duty Strategy Game 243 — quality board games product.,28,43,660.34,327.32,91,13.32,1,2021-06-04T01:58:48Z
942,SKU-29-081069,Pro Collectible Figure 501,Pro Collectible Figure 501 — quality action figures product.,29,54,60.75,28.07,264,2.82,1,2021-06-04T03:51:17Z
943,SKU-9-523270,Smart Notebook 328,Smart Notebook 328 — quality laptops product.,9,47,457.02,276.33,499,7.15,1,2021-06-04T10:48:49Z
944,SKU-19-919700,Eco Blouse 261,Eco Blouse 261 — quality women's product.,19,31,565.91,337.01,457,1.75,1,2021-06-04T17:24:27Z
945,SKU-21-260990,Prime Boots 493,Prime Boots 493 — quality shoes product.,21,63,667.03,385.45,444,13.25,1,2021-06-04T21:06:20Z
946,SKU-17-075869,Lightweight Toaster 397,Lightweight Toaster 397 — quality small appliances product.,17,55,82.07,41.57,335,8.54,1,2021-06-05T01:55:07Z
947,SKU-28-271472,Deluxe Card Game 731,Deluxe Card Game 731 — quality board games product.,28,23,131.75,78.18,427,13.73,1,2021-06-05T03:59:20Z
948,SKU-9-775185,Compact Chromebook 217,Compact Chromebook 217 — quality laptops product.,9,59,747.09,374.56,165,6.91,1,2021-06-05T11:02:01Z
949,SKU-13-501758,Elite 4K TV 182,Elite 4K TV 182 — quality televisions product.,13,60,296.17,153,369,13.02,1,2021-06-05T14:14:30Z
950,SKU-30-641103,Compact Puzzle 443,Compact Puzzle 443 — quality educational product.,30,32,299.25,201.5,135,9.7,1,2021-06-05T17:00:31Z
951,SKU-29-071763,Compact Collectible Figure 514,Compact Collectible Figure 514 — quality action figures product.,29,45,134.11,81.35,223,12.26,1,2021-06-06T00:29:50Z
952,SKU-19-326575,Ultra Blouse 235,Ultra Blouse 235 — quality women's product.,19,69,531.85,293.95,325,7.48,1,2021-06-06T05:30:27Z
953,SKU-34-979015,Premium Vitamin C 256,Premium Vitamin C 256 — quality vitamins product.,34,45,316.18,236.55,329,5.81,1,2021-06-06T13:13:24Z
954,SKU-27-385747,Premium Helmet 711,Premium Helmet 711 — quality cycling product.,27,54,282.85,168.77,80,14.79,1,2021-06-06T18:06:16Z
955,SKU-27-396299,Prime Cycling Gloves 703,Prime Cycling Gloves 703 — quality cycling product.,27,56,371.35,237.71,178,0.64,1,2021-06-06T18:19:52Z
956,SKU-24-907514,Prime Picture Book 732,Prime Picture Book 732 — quality children's books product.,24,37,566.71,385.19,108,1.54,0,2021-06-06T20:56:36Z
957,SKU-17-400273,Heavy-Duty Toaster 450,Heavy-Duty Toaster 450 — quality small appliances product.,17,29,487.16,289.65,118,7.45,1,2021-06-06T23:56:22Z
958,SKU-13-559032,Pro 4K TV 394,Pro 4K TV 394 — quality televisions product.,13,3,83.15,47.64,444,13.39,1,2021-06-07T00:12:51Z
959,SKU-27-472143,Ultra Helmet 582,Ultra Helmet 582 — quality cycling product.,27,55,351.7,209.92,49,3.53,1,2021-06-07T02:13:01Z
960,SKU-15-151694,Deluxe Sofa 163,Deluxe Sofa 163 — quality furniture product.,15,10,435.99,274.88,424,5.03,1,2021-06-07T09:54:59Z
961,SKU-13-382217,Portable 4K TV 861,Portable 4K TV 861 — quality televisions product.,13,42,300.35,187.59,383,9.79,0,2021-06-07T16:41:10Z
962,SKU-10-710130,Essential Mobile 583,Essential Mobile 583 — quality smartphones product.,10,45,585.14,300.3,398,10.69,0,2021-06-07T17:46:41Z
963,SKU-14-792767,Deluxe Dutch Oven 832,Deluxe Dutch Oven 832 — quality cookware product.,14,37,329.19,241.87,233,1.81,1,2021-06-08T01:34:52Z
964,SKU-24-290441,Deluxe Picture Book 532,Deluxe Picture Book 532 — quality children's books product.,24,16,75.73,46.1,378,10.24,1,2021-06-08T07:55:26Z
965,SKU-12-793537,Prime Camera 240,Prime Camera 240 — quality cameras product.,12,3,600.17,344.62,400,3.06,1,2021-06-08T12:01:56Z
966,SKU-10-023082,Premium Smartphone 596,Premium Smartphone 596 — quality smartphones product.,10,33,87.5,45.33,397,2.94,1,2021-06-08T18:08:50Z
967,SKU-11-800775,Smart Earbuds 482,Smart Earbuds 482 — quality headphones product.,11,40,788.13,389.09,159,8.44,1,2021-06-08T18:42:59Z
968,SKU-17-928836,Lightweight Coffee Maker 249,Lightweight Coffee Maker 249 — quality small appliances product.,17,58,472.54,278.65,281,13.89,1,2021-06-09T02:13:03Z
969,SKU-28-561473,Portable Card Game 545,Portable Card Game 545 — quality board games product.,28,36,508.97,271.01,107,5.19,1,2021-06-09T03:50:15Z
970,SKU-12-891072,Classic DSLR 671,Classic DSLR 671 — quality cameras product.,12,63,708.03,331.18,273,5.25,1,2021-06-09T08:32:14Z
971,SKU-9-392087,Deluxe Notebook 286,Deluxe Notebook 286 — quality laptops product.,9,29,127.75,87.18,269,1.9,1,2021-06-09T16:09:13Z
972,SKU-11-361128,Heavy-Duty Headset 129,Heavy-Duty Headset 129 — quality headphones product.,11,50,136.7,77.84,416,14.84,1,2021-06-09T18:10:22Z
973,SKU-25-527304,Essential Yoga Mat 584,Essential Yoga Mat 584 — quality fitness product.,25,54,454.82,252.76,437,12.48,1,2021-06-09T20:18:54Z
974,SKU-26-818900,Premium Sleeping Bag 605,Premium Sleeping Bag 605 — quality camping product.,26,68,39.81,23.03,477,2.32,1,2021-06-09T22:14:27Z
975,SKU-18-681023,Elite Jacket 286,Elite Jacket 286 — quality men's product.,18,38,312.94,149.17,321,10.04,1,2021-06-10T03:31:27Z
976,SKU-17-932234,Premium Toaster 815,Premium Toaster 815 — quality small appliances product.,17,53,530.23,321.27,460,12.31,1,2021-06-10T04:52:09Z
977,SKU-14-615164,Ultra Saucepan 392,Ultra Saucepan 392 — quality cookware product.,14,67,43,20.09,92,12.04,1,2021-06-10T08:04:13Z
978,SKU-26-807163,Pro Backpack 266,Pro Backpack 266 — quality camping product.,26,59,507.4,298.38,148,8.66,1,2021-06-10T09:36:27Z
979,SKU-33-325431,Essential Hair Oil 172,Essential Hair Oil 172 — quality hair care product.,33,38,431.76,239.33,363,13.09,1,2021-06-10T11:39:33Z
980,SKU-21-844793,Eco Sneakers 832,Eco Sneakers 832 — quality shoes product.,21,22,14.16,6.53,160,0.65,1,2021-06-10T13:21:15Z
981,SKU-16-080024,Ultra Duvet 228,Ultra Duvet 228 — quality bedding product.,16,42,667.31,311.87,365,4.93,1,2021-06-10T14:21:22Z
982,SKU-11-386171,Portable Headphones 566,Portable Headphones 566 — quality headphones product.,11,40,401.07,260.25,165,9.12,1,2021-06-10T15:06:53Z
983,SKU-30-126173,Premium Learning Toy 259,Premium Learning Toy 259 — quality educational product.,30,56,587.23,327.07,412,10.98,1,2021-06-10T18:30:44Z
984,SKU-17-116905,Portable Toaster 229,Portable Toaster 229 — quality small appliances product.,17,58,319.58,205.32,306,13.61,1,2021-06-11T00:07:00Z
985,SKU-30-396869,Elite STEM Kit 851,Elite STEM Kit 851 — quality educational product.,30,28,237.4,167.87,57,11.25,1,2021-06-11T04:15:30Z
986,SKU-16-542418,Portable Sheet Set 359,Portable Sheet Set 359 — quality bedding product.,16,18,814.69,387.66,461,4.33,1,2021-06-11T04:44:31Z
987,SKU-21-638464,Lightweight Sandals 427,Lightweight Sandals 427 — quality shoes product.,21,25,749.05,359.28,177,3.99,1,2021-06-11T08:09:37Z
988,SKU-30-545353,Max Learning Toy 499,Max Learning Toy 499 — quality educational product.,30,53,477.44,327.88,41,8.87,1,2021-06-11T13:42:22Z
989,SKU-21-031603,Ultra Boots 723,Ultra Boots 723 — quality shoes product.,21,21,575.86,311.88,153,7.85,1,2021-06-11T15:01:24Z
990,SKU-22-738359,Essential Hardcover 542,Essential Hardcover 542 — quality fiction product.,22,51,226.23,107.31,252,13.6,0,2021-06-11T15:38:14Z
991,SKU-32-019977,Eco Lipstick 897,Eco Lipstick 897 — quality makeup product.,32,65,394.71,264.83,258,12.53,0,2021-06-11T18:48:43Z
992,SKU-23-637888,Premium Biography 977,Premium Biography 977 — quality non-fiction product.,23,36,328.17,195.73,328,4.6,1,2021-06-12T02:18:03Z
993,SKU-21-612174,Elite Sandals 195,Elite Sandals 195 — quality shoes product.,21,66,232.25,165.54,55,13.43,1,2021-06-12T09:50:31Z
994,SKU-30-771895,Smart STEM Kit 133,Smart STEM Kit 133 — quality educational product.,30,10,88.45,64.45,26,11.72,1,2021-06-12T10:51:25Z
995,SKU-19-048213,Compact Cardigan 262,Compact Cardigan 262 — quality women's product.,19,30,598.35,390.37,168,10.86,1,2021-06-12T15:28:47Z
996,SKU-13-967072,Premium LED TV 768,Premium LED TV 768 — quality televisions product.,13,31,295.45,167.79,157,4.13,1,2021-06-12T20:13:05Z
997,SKU-14-264391,Elite Cookware Set 626,Elite Cookware Set 626 — quality cookware product.,14,30,323.21,162.78,295,4.69,1,2021-06-12T21:38:14Z
998,SKU-28-464188,Premium Strategy Game 420,Premium Strategy Game 420 — quality board games product.,28,57,355.68,170.33,100,13.72,1,2021-06-13T01:16:00Z
999,SKU-12-727978,Heavy-Duty Camera 855,Heavy-Duty Camera 855 — quality cameras product.,12,21,225.13,140.17,252,7.61,1,2021-06-13T03:49:55Z
1000,SKU-19-904714,Ultra Cardigan 929,Ultra Cardigan 929 — quality women's product.,19,5,232.78,152.4,152,2.1,0,2021-06-13T11:27:04Z
1001,SKU-20-574094,Deluxe Kids Shorts 972,Deluxe Kids Shorts 972 — quality kids product.,20,66,635.23,361.36,145,6.13,1,2021-06-13T12:59:47Z
1002,SKU-22-340090,Lightweight Novel 881,Lightweight Novel 881 — quality fiction product.,22,15,694.19,384.42,414,3.01,1,2021-06-13T20:52:51Z
1003,SKU-18-913693,Heavy-Duty Jacket 991,Heavy-Duty Jacket 991 — quality men's product.,18,18,521.12,240.36,240,13.86,1,2021-06-14T01:20:36Z
1004,SKU-17-050235,Smart Blender 480,Smart Blender 480 — quality small appliances product.,17,69,612.93,284.68,195,3.05,1,2021-06-14T03:00:10Z
1005,SKU-9-840186,Max Ultrabook 488,Max Ultrabook 488 — quality laptops product.,9,29,314.75,166.87,478,9.72,1,2021-06-14T05:35:48Z
1006,SKU-26-211720,Prime Backpack 682,Prime Backpack 682 — quality camping product.,26,18,317.24,229.13,370,11.52,1,2021-06-14T12:34:29Z
1007,SKU-19-562126,Classic Leggings 434,Classic Leggings 434 — quality women's product.,19,39,201.75,106.82,275,6.49,1,2021-06-14T20:18:56Z
1008,SKU-15-589010,Eco Office Chair 968,Eco Office Chair 968 — quality furniture product.,15,43,567.44,344.56,126,0.71,1,2021-06-15T03:16:07Z
1009,SKU-34-068364,Pro Probiotic 219,Pro Probiotic 219 — quality vitamins product.,34,28,446.16,313.15,44,7.33,1,2021-06-15T04:50:48Z
1010,SKU-20-335703,Smart Kids Jacket 585,Smart Kids Jacket 585 — quality kids product.,20,58,591.96,315.5,471,11.36,1,2021-06-15T10:38:43Z
1011,SKU-24-137355,Essential Picture Book 943,Essential Picture Book 943 — quality children's books product.,24,3,111.33,55.66,154,1.68,1,2021-06-15T11:36:33Z
1012,SKU-35-511020,Essential All-Purpose Cleaner 940,Essential All-Purpose Cleaner 940 — quality cleaning product.,35,13,356.05,216.59,142,10.3,1,2021-06-15T13:42:21Z
1013,SKU-20-444411,Deluxe Kids T-Shirt 746,Deluxe Kids T-Shirt 746 — quality kids product.,20,37,83.73,39.09,65,14.79,1,2021-06-15T15:32:47Z
1014,SKU-19-591425,Prime Cardigan 598,Prime Cardigan 598 — quality women's product.,19,31,11.74,5.44,330,0.25,1,2021-06-15T20:27:28Z
1015,SKU-12-472722,Compact Camera 464,Compact Camera 464 — quality cameras product.,12,21,388.26,236.11,116,0.4,1,2021-06-16T01:49:41Z
1016,SKU-11-435104,Ultra Earbuds 662,Ultra Earbuds 662 — quality headphones product.,11,59,263.53,157.18,250,0.57,1,2021-06-16T07:41:11Z
1017,SKU-25-928542,Elite Dumbbell Set 882,Elite Dumbbell Set 882 — quality fitness product.,25,5,583.28,392.12,163,0.65,1,2021-06-16T09:44:23Z
1018,SKU-23-865669,Premium Guidebook 767,Premium Guidebook 767 — quality non-fiction product.,23,46,369.37,227.54,413,12.77,0,2021-06-16T10:52:15Z
1019,SKU-12-987780,Pro DSLR 262,Pro DSLR 262 — quality cameras product.,12,68,75.9,34.96,366,13.45,1,2021-06-16T14:45:35Z
1020,SKU-14-804655,Prime Dutch Oven 504,Prime Dutch Oven 504 — quality cookware product.,14,35,600.84,361.89,466,2.62,1,2021-06-16T16:51:48Z
1021,SKU-28-855135,Portable Strategy Game 954,Portable Strategy Game 954 — quality board games product.,28,33,554.87,267.28,153,4.94,1,2021-06-16T22:02:58Z
1022,SKU-34-002875,Ultra Probiotic 693,Ultra Probiotic 693 — quality vitamins product.,34,29,201.69,101.49,151,6.44,1,2021-06-17T04:03:44Z
1023,SKU-24-127509,Smart Storybook 182,Smart Storybook 182 — quality children's books product.,24,32,149.18,78.41,262,10.1,1,2021-06-17T07:51:24Z
1024,SKU-28-526929,Deluxe Board Game 511,Deluxe Board Game 511 — quality board games product.,28,8,763.57,357.69,256,14.22,1,2021-06-17T14:48:28Z
1025,SKU-19-846550,Pro Blouse 931,Pro Blouse 931 — quality women's product.,19,67,516.93,367.21,278,7.45,0,2021-06-17T17:10:26Z
1026,SKU-31-311018,Heavy-Duty Serum 912,Heavy-Duty Serum 912 — quality skincare product.,31,23,391.59,251.97,463,12.83,1,2021-06-18T00:11:46Z
1027,SKU-9-644822,Premium Ultrabook 893,Premium Ultrabook 893 — quality laptops product.,9,25,558.01,270.07,358,1.8,1,2021-06-18T06:07:08Z
1028,SKU-11-111933,Ultra Earbuds 798,Ultra Earbuds 798 — quality headphones product.,11,45,538.05,252.16,55,9.77,1,2021-06-18T06:44:14Z
1029,SKU-22-889727,Compact Hardcover 105,Compact Hardcover 105 — quality fiction product.,22,27,44.15,22.04,40,8.52,1,2021-06-18T10:44:36Z
1030,SKU-35-979658,Pro Dish Soap 564,Pro Dish Soap 564 — quality cleaning product.,35,29,646.95,319.61,282,7.74,1,2021-06-18T14:45:46Z
1031,SKU-33-940753,Elite Shampoo 739,Elite Shampoo 739 — quality hair care product.,33,62,113.9,74.5,413,12.64,1,2021-06-18T18:40:36Z
1032,SKU-34-420007,Smart Multivitamin 921,Smart Multivitamin 921 — quality vitamins product.,34,47,134.87,78.29,64,1,1,2021-06-18T18:49:03Z
1033,SKU-23-319754,Portable Biography 144,Portable Biography 144 — quality non-fiction product.,23,42,351.11,185.68,428,2.5,1,2021-06-18T21:20:43Z
1034,SKU-26-233754,Essential Sleeping Bag 686,Essential Sleeping Bag 686 — quality camping product.,26,11,464.16,319.85,401,1.88,1,2021-06-19T01:36:53Z
1035,SKU-29-896757,Eco Action Figure 326,Eco Action Figure 326 — quality action figures product.,29,56,386.35,194.28,90,9.9,1,2021-06-19T07:27:36Z
1036,SKU-18-189584,Pro T-Shirt 371,Pro T-Shirt 371 — quality men's product.,18,23,24.98,16.47,213,12.44,1,2021-06-19T08:45:37Z
1037,SKU-25-204477,Eco Dumbbell Set 480,Eco Dumbbell Set 480 — quality fitness product.,25,63,169.46,93.76,456,6.3,1,2021-06-19T10:20:31Z
1038,SKU-27-199254,Elite Cycling Gloves 793,Elite Cycling Gloves 793 — quality cycling product.,27,27,321.39,188.64,353,3.31,1,2021-06-19T14:11:16Z
1039,SKU-18-216440,Essential Jacket 576,Essential Jacket 576 — quality men's product.,18,34,803.44,402.21,308,0.46,1,2021-06-19T21:29:49Z
1040,SKU-18-337471,Compact T-Shirt 542,Compact T-Shirt 542 — quality men's product.,18,1,259.07,176.52,72,14.19,1,2021-06-19T23:33:25Z
1041,SKU-24-019136,Eco Storybook 704,Eco Storybook 704 — quality children's books product.,24,5,25.38,12.1,455,14.06,1,2021-06-20T05:10:46Z
1042,SKU-12-985882,Max Camera 143,Max Camera 143 — quality cameras product.,12,43,128.86,89.21,326,4.57,1,2021-06-20T09:40:55Z
1043,SKU-20-219789,Prime Kids Jacket 515,Prime Kids Jacket 515 — quality kids product.,20,52,428.18,320.68,408,9.08,1,2021-06-20T15:26:03Z
1044,SKU-30-624067,Ultra Puzzle 147,Ultra Puzzle 147 — quality educational product.,30,29,364.34,216.18,341,11.84,1,2021-06-20T19:37:49Z
1045,SKU-17-927115,Classic Blender 224,Classic Blender 224 — quality small appliances product.,17,22,209.32,113.85,468,13.23,1,2021-06-20T23:06:14Z
1046,SKU-20-563866,Deluxe Kids Shorts 564,Deluxe Kids Shorts 564 — quality kids product.,20,36,556.03,339.72,424,5.15,1,2021-06-20T23:35:48Z
1047,SKU-25-445604,Lightweight Dumbbell Set 204,Lightweight Dumbbell Set 204 — quality fitness product.,25,19,385.44,208.61,157,5.97,1,2021-06-21T04:29:36Z
1048,SKU-17-964029,Deluxe Coffee Maker 679,Deluxe Coffee Maker 679 — quality small appliances product.,17,69,618.5,341.93,226,6.83,1,2021-06-21T06:39:59Z
1049,SKU-15-751537,Heavy-Duty Desk 917,Heavy-Duty Desk 917 — quality furniture product.,15,7,322.98,223.12,107,5.06,1,2021-06-21T13:58:03Z
1050,SKU-34-650153,Smart Omega-3 956,Smart Omega-3 956 — quality vitamins product.,34,9,342.16,202.64,274,1.8,1,2021-06-21T21:30:11Z
1051,SKU-11-061571,Premium Earbuds 571,Premium Earbuds 571 — quality headphones product.,11,10,201.24,138.65,450,9.54,0,2021-06-22T04:55:11Z
1052,SKU-10-859947,Essential Smartphone 185,Essential Smartphone 185 — quality smartphones product.,10,40,451.71,286.74,9,4.39,1,2021-06-22T12:16:37Z
1053,SKU-11-387935,Eco Headset 653,Eco Headset 653 — quality headphones product.,11,51,252.25,151.08,7,3.39,1,2021-06-22T13:40:53Z
1054,SKU-12-751380,Eco Action Cam 676,Eco Action Cam 676 — quality cameras product.,12,56,55.29,42.06,312,2.78,1,2021-06-22T16:31:50Z
1055,SKU-24-471160,Max Storybook 408,Max Storybook 408 — quality children's books product.,24,38,274.41,146.08,19,11.28,1,2021-06-22T23:07:33Z
1056,SKU-16-102158,Pro Comforter 580,Pro Comforter 580 — quality bedding product.,16,29,78.1,39.1,0,8.43,1,2021-06-23T06:25:23Z
1057,SKU-20-622228,Heavy-Duty Kids Shorts 219,Heavy-Duty Kids Shorts 219 — quality kids product.,20,42,459.37,349.58,36,12.76,0,2021-06-23T09:20:23Z
1058,SKU-17-682246,Max Air Fryer 447,Max Air Fryer 447 — quality small appliances product.,17,15,120.62,85.93,13,3.94,1,2021-06-23T10:20:54Z
1059,SKU-17-425554,Ultra Coffee Maker 197,Ultra Coffee Maker 197 — quality small appliances product.,17,3,643.56,353.3,56,5.45,1,2021-06-23T17:38:56Z
1060,SKU-27-968781,Lightweight Cycling Gloves 114,Lightweight Cycling Gloves 114 — quality cycling product.,27,30,538.23,390.89,52,4.32,1,2021-06-23T23:17:59Z
1061,SKU-24-767604,Portable Picture Book 337,Portable Picture Book 337 — quality children's books product.,24,12,623.14,303.03,101,6.27,1,2021-06-24T04:55:04Z
1062,SKU-35-461065,Classic Laundry Detergent 386,Classic Laundry Detergent 386 — quality cleaning product.,35,35,560.52,393.63,102,2.01,1,2021-06-24T10:12:51Z
1063,SKU-28-207883,Smart Card Game 426,Smart Card Game 426 — quality board games product.,28,53,500.2,254.99,58,5.33,1,2021-06-24T11:43:49Z
