id,order_id,payment_method,amount,status,transaction_id,paid_at
2622,2622,credit_card,87.15,completed,TXN-QFAFR9UXVQ,2024-06-15T04:03:18Z
2623,2623,paypal,919.13,completed,TXN-6V98UND9SO,2024-11-01T16:38:20Z
2624,2624,credit_card,2013.77,completed,TXN-J7O1QSLEBC,2023-03-28T08:11:57Z
2625,2625,credit_card,889.42,completed,TXN-U5C2EEW6SO,2024-01-16T23:43:57Z
2626,2626,debit_card,4392.65,completed,TXN-9HT6HYZ9KS,2024-04-28T21:46:52Z
2627,2627,debit_card,440.23,completed,TXN-CZDJ63SDPR,2024-06-14T05:09:08Z
2628,2628,apple_pay,2944.49,completed,TXN-MGK09OJXD4,2024-11-30T04:32:47Z
2629,2629,paypal,738.62,completed,TXN-8OUEJ4YML8,2024-06-16T14:00:30Z
2630,2630,paypal,3561.71,completed,TXN-CEZA57KDOM,2024-01-09T18:23:10Z
2631,2631,credit_card,506.72,completed,TXN-DGF1KM0YT1,2025-01-16T00:17:43Z
2632,2632,paypal,4209.24,completed,TXN-JSRJTNUT3W,2023-01-17T19:46:55Z
2633,2633,paypal,1596.94,completed,TXN-INC6DGBQ8W,2023-10-13T18:40:01Z
2634,2634,credit_card,261.08,completed,TXN-HBOF14QD,2023-10-12T16:20:40Z
2635,2635,google_pay,86.27,completed,TXN-5OH26WG4RU,2022-03-26T06:04:42Z
2636,2636,apple_pay,686.62,completed,TXN-LNPL82M820,2024-12-22T04:54:23Z
2637,2637,credit_card,1376.01,completed,TXN-F9S7GQ9XIM,2024-02-04T12:59:15Z
2638,2638,debit_card,2237.83,completed,TXN-QAWK2QS8M9,2024-03-08T02:14:00Z
2639,2639,paypal,51.39,completed,TXN-5YVUPKYA3O,2022-12-12T00:34:45Z
2640,2640,credit_card,508.04,refunded,TXN-R2L8XOOIRO,2023-03-21T23:01:27Z
2641,2641,credit_card,3996.49,completed,TXN-ZCNYDW8PUA,2024-11-01T09:46:56Z
2642,2642,credit_card,5218.87,completed,TXN-RK2NLQY45I,2023-06-06T05:52:36Z
2643,2643,credit_card,3573.38,pending,TXN-YIN8DBKTU8,
2644,2644,credit_card,716.37,completed,TXN-WN46YWA0S5,2023-04-17T16:22:10Z
2645,2645,credit_card,1592.01,completed,TXN-VN45GPQPM1,2024-02-07T23:09:18Z
2646,2646,debit_card,311.08,completed,TXN-HWJ8GTKXCZ,2023-06-01T17:56:52Z
2647,2647,credit_card,3034.7,completed,TXN-B8T55SDHAP,2024-11-01T17:05:01Z
2648,2648,credit_card,2293.82,completed,TXN-83CSDS2GP7,2024-02-22T15:04:14Z
2649,2649,credit_card,581.74,completed,TXN-I5R12PGXYV,2023-05-22T02:28:58Z
2650,2650,debit_card,827.48,completed,TXN-KE7C93V4CN,2023-03-12T09:49:41Z
2651,2651,credit_card,93.63,completed,TXN-5NSM4SOBZ5,2024-05-15T12:17:57Z
2652,2652,credit_card,5826.46,completed,TXN-970NW5312X,2024-07-17T09:55:07Z
2653,2653,debit_card,2631.56,completed,TXN-WSF45MNC4O,2024-01-09T07:42:10Z
2654,2654,credit_card,2950.47,completed,TXN-7FO9K02A96,2024-03-10T22:36:20Z
2655,2655,debit_card,3887.93,completed,TXN-UZ6EIZI5IB,2024-06-26T00:19:27Z
2656,2656,apple_pay,426.63,completed,TXN-16PVYPXZ63,2023-10-23T10:50:00Z
2657,2657,apple_pay,1321.78,completed,TXN-XRKW0S04ZV,2024-11-03T02:47:29Z
2658,2658,credit_card,210.66,completed,TXN-QQJVLUHK2V,2024-06-06T01:36:52Z
2659,2659,credit_card,4755.8,completed,TXN-C1IIYA3FZ6,2024-05-06T13:13:37Z
2660,2660,credit_card,1896.53,completed,TXN-JBD9UWX9OT,2022-08-14T00:35:03Z
2661,2661,debit_card,2149.1,completed,TXN-A436UD75WA,2024-11-21T05:28:08Z
2662,2662,debit_card,63.32,completed,TXN-71DR973Q4W,2024-06-17T17:47:17Z
2663,2663,debit_card,405.01,refunded,TXN-Q2DYLOWETK,2025-01-16T06:09:21Z
2664,2664,credit_card,843.3,completed,TXN-11H9K41LTU,2024-03-16T01:16:44Z
2665,2665,credit_card,1911.77,refunded,TXN-47K6NR03QS,2024-11-23T09:29:02Z
2666,2666,paypal,1831.37,completed,TXN-WOCDR7SNP5,2024-02-04T22:57:17Z
2667,2667,credit_card,413.54,completed,TXN-7XYSE5EKRS,2024-07-26T08:49:50Z
2668,2668,paypal,3277.02,completed,TXN-NR48CEDMRA,2024-04-07T12:28:35Z
2669,2669,debit_card,445.52,refunded,TXN-4M8IOG0V34,2024-08-20T23:42:27Z
2670,2670,credit_card,1205.79,completed,TXN-JHLJFSEHHN,2023-09-08T01:35:33Z
2671,2671,credit_card,2040.64,completed,TXN-2EQNU2USJZ,2022-05-27T08:10:00Z
2672,2672,paypal,339.45,completed,TXN-05OTNRQPET,2024-07-27T12:55:43Z
2673,2673,debit_card,1833.85,completed,TXN-OYE19VHF2O,2023-11-22T22:33:29Z
2674,2674,credit_card,1166.14,completed,TXN-1CC33MQ7BK,2023-06-16T17:41:20Z
2675,2675,paypal,1049.94,completed,TXN-URXKB62890,2024-11-30T03:18:03Z
2676,2676,debit_card,27.89,completed,TXN-73R7SYXFNS,2023-07-14T22:14:01Z
2677,2677,apple_pay,3610.99,completed,TXN-DJ73INHHMD,2024-05-07T08:51:45Z
2678,2678,paypal,1083.01,completed,TXN-N4ID71F939,2024-09-16T13:14:39Z
2679,2679,debit_card,3199.98,pending,TXN-9OFRHSLM0E,
2680,2680,debit_card,2063.3,completed,TXN-LUX4VGKAHR,2024-09-10T08:16:03Z
2681,2681,google_pay,520.9,completed,TXN-AEPXJYUJZK,2021-11-18T11:12:28Z
2682,2682,google_pay,1735.74,completed,TXN-RM4VQDXDC8,2025-01-22T11:21:00Z
2683,2683,credit_card,305.75,completed,TXN-4PJ4XNXCJ8,2023-09-25T14:07:04Z
2684,2684,credit_card,2193.95,pending,TXN-YHEGZ7EDG8,
2685,2685,paypal,25.39,refunded,TXN-Q42IVQML0I,2024-09-25T22:54:24Z
2686,2686,credit_card,6582.47,completed,TXN-GXSBUDPK3M,2024-02-02T20:00:40Z
2687,2687,gift_card,565.48,refunded,TXN-H0B38SIZFM,2025-01-28T22:27:07Z
2688,2688,debit_card,718.43,failed,TXN-YPL7XD62DF,
2689,2689,credit_card,395.49,completed,TXN-LNNCCNEZDW,2023-03-07T20:05:04Z
2690,2690,credit_card,1494.99,completed,TXN-W3RTM4AJDV,2024-12-16T07:51:00Z
2691,2691,credit_card,3444.78,completed,TXN-L0Q5XXL91M,2022-08-03T07:19:03Z
2692,2692,debit_card,230.27,completed,TXN-HCCLQOBG5Q,2024-07-31T06:55:58Z
2693,2693,credit_card,1123.35,completed,TXN-GKVOUWUG30,2025-01-01T20:12:35Z
2694,2694,debit_card,632.68,completed,TXN-BSBA727JSG,2024-08-26T05:03:07Z
2695,2695,credit_card,435.5,completed,TXN-LJ9ADBGLEL,2024-10-28T12:20:53Z
2696,2696,paypal,1930.67,completed,TXN-W5YEEOEIAV,2025-01-21T21:52:16Z
2697,2697,apple_pay,923.69,pending,TXN-ITTXRAQ62G,
2698,2698,credit_card,1988.76,completed,TXN-0T1AWDV02U,2024-08-16T04:20:51Z
2699,2699,credit_card,2378.65,completed,TXN-G1O9K22OIN,2023-10-06T15:35:37Z
2700,2700,debit_card,1928.01,refunded,TXN-T3Z0HUUV98,2025-01-09T12:09:00Z
2701,2701,credit_card,1765.53,completed,TXN-OJ6DLXHH4Q,2025-01-07T04:11:23Z
2702,2702,credit_card,1464.66,completed,TXN-FS8POALOK6,2024-02-28T15:46:07Z
2703,2703,credit_card,2689.2,completed,TXN-CYDJTENBDE,2024-07-04T01:34:05Z
2704,2704,debit_card,670.07,completed,TXN-05N120ONM0,2024-03-28T05:58:51Z
2705,2705,paypal,3640.05,failed,TXN-JIRFHWJT8W,
2706,2706,debit_card,288.71,pending,TXN-X93KLC2ZUT,
2707,2707,debit_card,866.81,completed,TXN-ZGGHBHS2IK,2024-07-03T16:51:29Z
2708,2708,debit_card,845.93,completed,TXN-68EN4FG4RH,2024-11-06T01:22:25Z
2709,2709,credit_card,1755.52,failed,TXN-JUQAMOGIKH,
2710,2710,credit_card,1349.41,refunded,TXN-7BWDRH03EW,2024-07-05T10:43:27Z
2711,2711,credit_card,4162.33,completed,TXN-FQF0SY70DY,2024-01-11T01:19:14Z
2712,2712,debit_card,4809.86,completed,TXN-MGW23LLJYS,2023-09-21T01:41:47Z
2713,2713,debit_card,43.94,completed,TXN-I3OSJEP3HW,2024-09-24T04:44:19Z
2714,2714,credit_card,1041.54,completed,TXN-V85FR700IE,2022-05-01T07:15:39Z
2715,2715,debit_card,771.63,completed,TXN-B5LKIZJ11N,2024-07-10T21:50:01Z
2716,2716,paypal,4896.74,completed,TXN-UG36NN7JGB,2024-08-11T04:09:00Z
2717,2717,debit_card,6075.86,completed,TXN-D43KZZAON1,2024-06-19T19:20:11Z
2718,2718,credit_card,703.36,completed,TXN-TKG02QX8E2,2025-01-30T02:50:05Z
2719,2719,credit_card,1520.48,completed,TXN-73RQ8I2OQ5,2024-07-21T01:12:31Z
2720,2720,paypal,2102.27,completed,TXN-YOSUAOERJ7,2023-07-07T00:29:00Z
2721,2721,debit_card,7073.6,completed,TXN-KU8XAZVX5G,2023-12-17T20:02:39Z
2722,2722,credit_card,1473.59,completed,TXN-6TRSMFYFM1,2024-03-28T14:50:41Z
2723,2723,credit_card,817.02,completed,TXN-GLIFZX26Y3,2025-01-07T16:27:22Z
2724,2724,debit_card,676.07,completed,TXN-RUQMEPVNZ5,2023-11-07T20:11:07Z
2725,2725,credit_card,1380.92,failed,TXN-9OOVUQJR1T,
2726,2726,debit_card,1732.33,completed,TXN-45107H790X,2022-08-19T02:16:58Z
2727,2727,credit_card,1996.84,completed,TXN-QMODOPFMWU,2024-09-25T16:22:46Z
2728,2728,debit_card,3749.61,completed,TXN-KZ4817RSXE,2023-09-22T01:42:34Z
2729,2729,debit_card,3025.81,completed,TXN-PNXF3AOP3N,2024-01-17T20:17:29Z
2730,2730,apple_pay,724.09,completed,TXN-T3PFQ9N51Q,2024-12-16T06:56:22Z
2731,2731,debit_card,837.97,completed,TXN-YNKEKG4L1C,2024-09-12T18:38:47Z
2732,2732,paypal,2019.18,completed,TXN-SBPIZ30CDI,2025-01-11T08:02:47Z
2733,2733,paypal,1605.75,completed,TXN-NBRLJEGBAT,2024-05-14T14:48:58Z
2734,2734,credit_card,2934.79,completed,TXN-QA7XSN8F3U,2025-01-14T04:30:41Z
2735,2735,credit_card,583.18,completed,TXN-5GQ0ERG7DR,2025-01-09T11:49:57Z
2736,2736,credit_card,2759.08,completed,TXN-HZ37NT806B,2024-06-30T14:18:39Z
2737,2737,debit_card,4027.73,completed,TXN-TCZIII0XQX,2021-07-12T22:07:27Z
2738,2738,credit_card,232.95,completed,TXN-0D3TKGVHRB,2023-09-10T05:59:41Z
2739,2739,credit_card,1206.3,completed,TXN-99S486YFC7,2024-08-01T04:39:03Z
2740,2740,credit_card,4461.3,completed,TXN-HWH2KDZD76,2025-01-16T16:18:38Z
2741,2741,debit_card,154.99,completed,TXN-S22DD14FIW,2024-12-25T12:32:32Z
2742,2742,paypal,3048.98,refunded,TXN-XHBJELPB8G,2025-01-21T01:59:05Z
2743,2743,credit_card,2241.37,pending,TXN-N2M3B9UBOE,
2744,2744,credit_card,548.38,completed,TXN-I95QM3K4AH,2024-08-30T06:08:57Z
2745,2745,credit_card,104.68,completed,TXN-U93Q97ZU9B,2023-11-07T19:19:00Z
2746,2746,credit_card,1062.65,completed,TXN-0ZBGSAKUCG,2023-09-09T17:20:13Z
2747,2747,credit_card,2785.25,completed,TXN-DW87NWT0ME,2022-12-01T13:18:39Z
2748,2748,paypal,1165.98,completed,TXN-LJI8VGVEOS,2024-09-07T11:04:50Z
2749,2749,gift_card,4527.24,completed,TXN-V7K3Y6GTZF,2022-03-22T04:24:01Z
2750,2750,credit_card,5784.25,completed,TXN-QQEREGSI9L,2023-02-15T04:34:07Z
2751,2751,apple_pay,2769.78,completed,TXN-V0B22KAL1N,2022-05-28T06:17:06Z
2752,2752,apple_pay,1359.82,completed,TXN-BCJ9WXVQJ3,2024-03-22T16:04:55Z
2753,2753,credit_card,2061.06,pending,TXN-XGVK32609O,
2754,2754,credit_card,1802.12,refunded,TXN-O5YTWQXCZO,2024-09-12T22:27:56Z
2755,2755,credit_card,4373.68,refunded,TXN-9ANF6KJ9ZC,2023-04-11T21:30:47Z
2756,2756,apple_pay,1628.68,completed,TXN-5BBLR7YMFH,2024-07-30T08:54:48Z
2757,2757,credit_card,900.39,completed,TXN-GEOR10F0TF,2022-09-26T21:18:10Z
2758,2758,apple_pay,342.44,completed,TXN-L11M7999DZ,2024-08-19T01:18:29Z
2759,2759,paypal,1825.15,completed,TXN-RYB2V3L9V5,2024-08-13T23:14:56Z
2760,2760,debit_card,193.65,completed,TXN-G3J9HYA0KJ,2023-12-25T17:55:57Z
2761,2761,debit_card,1836.51,completed,TXN-P568FL9XDZ,2024-08-12T02:36:54Z
2762,2762,debit_card,405.43,completed,TXN-SW0XQMSWV9,2024-02-15T03:08:40Z
2763,2763,google_pay,1300.01,completed,TXN-A6355ZHNSE,2025-01-18T18:43:48Z
2764,2764,paypal,1100.79,completed,TXN-BEL67B4PC0,2023-11-06T15:48:36Z
2765,2765,credit_card,307.49,completed,TXN-I2GSEXRXXL,2023-03-21T06:54:37Z
2766,2766,credit_card,5176.88,completed,TXN-M1B62CUZD6,2024-12-24T06:21:06Z
2767,2767,debit_card,3068.75,completed,TXN-PWEQFTZD3U,2023-07-31T03:50:25Z
2768,2768,google_pay,3984.9,completed,TXN-FPB8GEHA4R,2024-03-01T08:27:59Z
2769,2769,google_pay,2621.62,pending,TXN-J5QH02N957,
2770,2770,apple_pay,468.21,completed,TXN-4OTZ25AXI3,2022-07-01T20:03:15Z
2771,2771,credit_card,4595.39,completed,TXN-JFY4KSW43K,2022-08-03T08:25:05Z
2772,2772,apple_pay,1546.78,failed,TXN-FJPWN1RRKA,
2773,2773,credit_card,931.8,failed,TXN-LG3EW7PDJ,
2774,2774,debit_card,127.54,completed,TXN-FDAH980CFZ,2024-10-24T15:04:52Z
2775,2775,credit_card,857.41,completed,TXN-X4GHAYXOOQ,2025-01-19T13:42:58Z
2776,2776,paypal,2256.78,completed,TXN-WAB7GN79G1,2024-01-27T00:03:43Z
2777,2777,debit_card,491.83,completed,TXN-5C69F6MJRG,2024-11-12T17:27:21Z
2778,2778,apple_pay,320.12,completed,TXN-PKU2SAQ4XI,2024-03-29T18:20:05Z
2779,2779,credit_card,2848.85,completed,TXN-43ZZMC7ZB6,2024-10-02T15:53:26Z
2780,2780,debit_card,3229.86,completed,TXN-5DVU6FXFGO,2025-01-11T16:43:18Z
2781,2781,debit_card,2170.77,failed,TXN-3EKEIVEFLL,
2782,2782,credit_card,155.45,completed,TXN-57PX49N7BP,2024-11-14T00:21:38Z
2783,2783,paypal,4753.92,completed,TXN-J3CLVEU76J,2024-10-26T05:35:53Z
2784,2784,debit_card,897.82,refunded,TXN-BBQ8CVL8HC,2025-01-07T16:42:06Z
2785,2785,credit_card,2827.76,failed,TXN-4OYR4OHD1N,
2786,2786,debit_card,509.63,completed,TXN-2IONXZLTBJ,2023-09-03T03:39:43Z
2787,2787,debit_card,2057.72,completed,TXN-ENNZQIRXPD,2023-08-07T17:19:52Z
2788,2788,credit_card,4624.35,completed,TXN-B2C0P3YKST,2024-02-16T01:03:36Z
2789,2789,apple_pay,930.24,completed,TXN-Z6QDRUOA4C,2024-09-08T03:08:57Z
2790,2790,google_pay,1278.18,completed,TXN-NS0UXLARQH,2024-08-10T22:04:01Z
2791,2791,debit_card,733.57,completed,TXN-99H6CSZY9N,2024-09-20T12:26:27Z
2792,2792,credit_card,2601.51,completed,TXN-OUYY15PGSO,2023-08-07T12:27:49Z
2793,2793,debit_card,653.64,failed,TXN-4XMG5NCROA,
2794,2794,credit_card,369.94,completed,TXN-JO5HKP8584,2023-01-16T06:55:28Z
2795,2795,debit_card,3290.61,completed,TXN-NDHT88UPOY,2024-06-09T00:39:21Z
2796,2796,credit_card,2545.47,completed,TXN-663H9RAZOB,2024-01-23T09:51:46Z
2797,2797,google_pay,4316.25,completed,TXN-LTCKRSAJBS,2024-06-04T17:38:22Z
2798,2798,apple_pay,2959.8,completed,TXN-JHG9UGK92O,2024-02-10T00:49:43Z
2799,2799,credit_card,567.71,completed,TXN-YGSKKW711M,2024-12-31T05:58:49Z
2800,2800,credit_card,2505.37,completed,TXN-CQ8KE2P7GS,2023-12-29T13:36:51Z
2801,2801,credit_card,532.54,completed,TXN-LXU6CDAJ5E,2024-06-13T07:30:56Z
2802,2802,credit_card,1419.3,completed,TXN-4XRU22EBPB,2024-12-24T07:47:41Z
2803,2803,credit_card,456.11,pending,TXN-DLYSG115UH,
2804,2804,credit_card,75.79,completed,TXN-FN6XAPE7WJ,2024-05-06T12:15:10Z
2805,2805,credit_card,6736.22,completed,TXN-GKG8RLHFLS,2023-04-27T21:57:53Z
2806,2806,apple_pay,1072.11,completed,TXN-6AZ7W5PQGE,2022-09-21T15:12:24Z
2807,2807,credit_card,2085.74,completed,TXN-NGW6O0LKE1,2023-04-08T18:02:50Z
2808,2808,credit_card,2299.49,completed,TXN-XZY0ODHX4J,2023-02-03T15:24:03Z
2809,2809,debit_card,277.12,completed,TXN-AZ9FDK3B71,2024-10-10T18:11:15Z
2810,2810,credit_card,1426.79,failed,TXN-A5E1FFR6P6,
2811,2811,credit_card,219.22,completed,TXN-CO43C2CG1X,2024-09-27T13:10:42Z
2812,2812,credit_card,1571.95,completed,TXN-QVGK3OXJZB,2024-11-03T04:04:55Z
2813,2813,debit_card,81.72,completed,TXN-33TYTC34N6,2024-01-18T10:20:46Z
2814,2814,apple_pay,4253.51,completed,TXN-5HBASGHPUH,2024-10-13T13:53:37Z
2815,2815,credit_card,316.71,completed,TXN-O9C39TX8UO,2023-11-13T07:16:53Z
2816,2816,credit_card,1812.13,completed,TXN-MV5TMXKWFN,2024-06-28T12:33:29Z
2817,2817,debit_card,1421.94,completed,TXN-DFC8FPA50Y,2023-08-30T21:03:14Z
2818,2818,credit_card,43.75,completed,TXN-VBCXZ61LXR,2025-01-24T09:57:44Z
2819,2819,debit_card,1064.08,completed,TXN-ZU2GY1MNOB,2024-12-21T05:09:53Z
2820,2820,paypal,1671.09,completed,TXN-R005BXQAQZ,2023-01-29T10:08:58Z
2821,2821,paypal,956.25,refunded,TXN-QL7A6SOTRE,2024-02-09T06:17:24Z
2822,2822,credit_card,2599.27,completed,TXN-6O50QHP2NK,2023-08-04T23:55:42Z
2823,2823,credit_card,5219.13,pending,TXN-58S77XHOHA,
2824,2824,credit_card,2366.97,completed,TXN-DHH4TH2ZQR,2023-10-22T10:23:50Z
2825,2825,debit_card,4343.41,completed,TXN-CGNNWO7H9X,2024-12-13T09:30:38Z
2826,2826,credit_card,590.06,completed,TXN-A3E6JXQUC1,2021-10-26T23:46:12Z
2827,2827,credit_card,1647.25,completed,TXN-IIJX2UMCGZ,2024-11-29T06:04:16Z
2828,2828,credit_card,483.58,completed,TXN-9L2FSJSOHZ,2024-03-08T10:04:43Z
2829,2829,paypal,3505.04,completed,TXN-X5TQWLRZQ2,2024-11-28T11:34:43Z
2830,2830,debit_card,2141,completed,TXN-6TANRXR8GA,2023-12-09T18:49:00Z
2831,2831,credit_card,885.18,completed,TXN-TTRIR4JHX0,2024-06-16T01:38:42Z
2832,2832,credit_card,1367.8,completed,TXN-QDY1HX2WOP,2024-02-20T13:59:33Z
2833,2833,google_pay,2565.56,completed,TXN-WHXN8OC89N,2024-09-05T23:29:53Z
2834,2834,credit_card,772.38,completed,TXN-JT9K0CAZMG,2022-05-22T11:28:14Z
2835,2835,credit_card,1038.95,completed,TXN-K03DDJHNUJ,2024-03-19T00:31:18Z
2836,2836,debit_card,4763.75,completed,TXN-VGV1Q3KQ0P,2024-05-17T15:37:58Z
2837,2837,debit_card,3822.2,completed,TXN-0H6776UL3I,2024-12-04T00:47:16Z
2838,2838,gift_card,1553.99,completed,TXN-EPACMYZIP6,2024-10-23T09:04:39Z
2839,2839,debit_card,1909.56,completed,TXN-SA5TFFIOY5,2022-04-22T04:36:18Z
2840,2840,credit_card,2278.58,completed,TXN-2CBFSA8IL6,2023-04-27T18:08:14Z
2841,2841,credit_card,289.44,completed,TXN-CK696XBLEN,2023-02-13T17:48:47Z
2842,2842,credit_card,3507.89,completed,TXN-SM6HLRTWHD,2023-04-04T03:49:51Z
2843,2843,debit_card,2882.58,completed,TXN-U0Y0R4495Q,2025-01-05T05:12:55Z
2844,2844,credit_card,1023.57,completed,TXN-CZXR1XDY4R,2024-11-07T14:01:13Z
2845,2845,paypal,3212.39,completed,TXN-HF1LDV6J1S,2024-04-13T18:22:27Z
2846,2846,debit_card,443.95,completed,TXN-A7USA4SHAL,2024-07-13T22:47:58Z
2847,2847,credit_card,2361.78,completed,TXN-AOKBDMPSON,2024-11-11T01:26:54Z
2848,2848,credit_card,1370.76,refunded,TXN-Q1SAXGH8TP,2024-11-25T13:01:57Z
2849,2849,paypal,142.81,completed,TXN-NWS5M4V4CN,2024-08-18T09:14:46Z
2850,2850,debit_card,3213.38,completed,TXN-3AXF5T9OUX,2023-10-18T09:48:06Z
2851,2851,gift_card,74.55,completed,TXN-6CIY94803L,2024-05-24T16:43:40Z
2852,2852,credit_card,1063.97,completed,TXN-5W2OESAYBQ,2024-04-22T17:14:48Z
2853,2853,credit_card,378.57,completed,TXN-I6U7O0E6NU,2024-09-10T14:51:59Z
2854,2854,google_pay,636.85,refunded,TXN-S1CQCUFQ76,2023-04-19T06:35:07Z
2855,2855,debit_card,577.71,completed,TXN-E3O64GROZ4,2024-05-25T21:34:38Z
2856,2856,credit_card,436.98,completed,TXN-T4KI8GH4AB,2024-05-20T14:50:52Z
2857,2857,credit_card,1511.25,completed,TXN-MD2HW7VVTT,2024-02-05T21:53:04Z
2858,2858,credit_card,1539.47,completed,TXN-VOEED83IQ6,2024-09-03T04:49:40Z
2859,2859,credit_card,551.88,pending,TXN-OHSH03C47G,
2860,2860,debit_card,399.41,completed,TXN-EKRONXA6CO,2024-12-21T13:22:33Z
2861,2861,credit_card,2076.21,refunded,TXN-B5F6M1AG4J,2024-04-24T04:50:02Z
2862,2862,paypal,2757.5,pending,TXN-TQJV1ULB0A,
2863,2863,debit_card,2928.5,completed,TXN-XV2JTGJRHF,2024-06-24T23:09:46Z
2864,2864,paypal,3641.4,completed,TXN-TVVQPJMRRN,2021-11-23T22:08:59Z
2865,2865,google_pay,4928.89,completed,TXN-JLYZY2I4Z3,2022-08-05T01:11:25Z
2866,2866,credit_card,6266.39,completed,TXN-UJMKSFA3UU,2024-08-01T22:34:46Z
2867,2867,google_pay,115.05,completed,TXN-6T3YR4BUQS,2024-12-10T13:21:21Z
2868,2868,credit_card,799.39,refunded,TXN-93TOPUG6Z9,2023-01-01T22:02:59Z
2869,2869,paypal,2549.3,completed,TXN-OEFR9C3MK1,2024-10-17T11:51:59Z
2870,2870,google_pay,81.21,completed,TXN-H7Y851KHQF,2024-12-09T13:41:45Z
2871,2871,paypal,1202.5,completed,TXN-WCGHEDKUYE,2024-11-11T02:50:43Z
2872,2872,credit_card,474.28,completed,TXN-W9AL9RJ8D4,2023-05-21T05:25:51Z
2873,2873,debit_card,3708.21,completed,TXN-S98W2SN7JY,2024-10-25T04:19:17Z
2874,2874,credit_card,2739.14,completed,TXN-Q4B8LT2XZI,2024-04-16T04:53:43Z
2875,2875,credit_card,476.09,pending,TXN-A819XVYY8,
2876,2876,credit_card,4506.85,refunded,TXN-4XQ358A0L6,2024-01-23T06:01:03Z
2877,2877,apple_pay,4424.21,completed,TXN-C6FV8EX0LD,2024-12-22T10:51:44Z
2878,2878,google_pay,4699.34,completed,TXN-BPLF18N25A,2024-11-30T21:54:05Z
2879,2879,apple_pay,540.64,completed,TXN-QGMJTL7A7M,2022-10-06T15:51:31Z
2880,2880,credit_card,5735.8,completed,TXN-2BV29GF6B7,2024-01-05T02:51:08Z
2881,2881,debit_card,324.12,completed,TXN-UZMU3SOQMZ,2023-09-02T04:07:36Z
2882,2882,apple_pay,847.55,completed,TXN-NSLK4YG0Q1,2024-12-28T04:59:25Z
2883,2883,debit_card,1551.07,completed,TXN-DJPIWIEOY0,2024-10-19T10:05:40Z
2884,2884,paypal,177.17,completed,TXN-WBATU78VF,2024-06-04T17:18:15Z
2885,2885,apple_pay,1230.08,completed,TXN-8Q7JL3TAOF,2024-03-18T10:07:47Z
2886,2886,debit_card,822.68,completed,TXN-GN3IGQIF3X,2024-07-04T06:50:05Z
2887,2887,credit_card,4268.38,completed,TXN-GKJAL1S0M0,2024-04-18T15:16:55Z
2888,2888,credit_card,3363.47,completed,TXN-1CNWCXNHL4,2024-04-18T19:23:36Z
2889,2889,credit_card,2482.47,completed,TXN-M49LJUW3Z1,2024-01-13T04:04:13Z
2890,2890,debit_card,4385.01,completed,TXN-KBAOYLPTKS,2024-10-27T07:11:53Z
2891,2891,paypal,3005.51,completed,TXN-H305WLELV1,2023-08-03T03:53:54Z
2892,2892,paypal,711.7,completed,TXN-O2RHTTXBBF,2024-11-22T04:27:47Z
2893,2893,apple_pay,1769.53,completed,TXN-809X0XJ80T,2024-03-31T20:02:40Z
2894,2894,credit_card,735.57,completed,TXN-18IMANDWBV,2024-09-22T06:24:06Z
2895,2895,paypal,1671.63,completed,TXN-CIFE9DT5Y5,2024-11-22T15:17:18Z
2896,2896,credit_card,3358.98,completed,TXN-MXKGCKNED9,2022-05-22T11:42:09Z
2897,2897,debit_card,3833.4,completed,TXN-SIINGWYXTB,2023-09-22T02:31:25Z
2898,2898,paypal,814.26,completed,TXN-U3QNNH2HOQ,2023-12-23T00:59:34Z
2899,2899,debit_card,1704.61,completed,TXN-ADG4QHXKM6,2024-05-18T17:12:42Z
2900,2900,credit_card,3075.59,completed,TXN-2BGZK4R3HX,2024-05-09T09:35:35Z
2901,2901,credit_card,1471.98,pending,TXN-SPQHOW3DW8,
2902,2902,credit_card,885.06,completed,TXN-72AIKL7MBK,2024-10-31T02:52:37Z
2903,2903,credit_card,1344.99,completed,TXN-HPT00XGNGS,2025-01-21T00:22:03Z
2904,2904,credit_card,3218.59,completed,TXN-0D2B5XFCXC,2024-01-16T11:26:49Z
2905,2905,apple_pay,1342.12,completed,TXN-DYC7ESQWAU,2024-11-06T01:57:02Z
2906,2906,paypal,2840.09,completed,TXN-RDB5ZJ7PUM,2023-04-27T03:06:39Z
2907,2907,credit_card,3191.28,completed,TXN-EBZTOA0FUM,2023-10-09T18:53:56Z
2908,2908,paypal,2181.37,completed,TXN-N3XL103A3O,2024-04-26T03:27:14Z
2909,2909,debit_card,3868,completed,TXN-O5K0JSMC65,2024-04-09T06:25:57Z
2910,2910,credit_card,1795.31,completed,TXN-4ZQXBLTJQ4,2024-10-24T04:12:48Z
2911,2911,paypal,4582.67,completed,TXN-BYMRP7ZDAE,2022-09-12T14:21:21Z
2912,2912,debit_card,5640.91,completed,TXN-X7S1YJE10A,2023-08-14T01:03:05Z
2913,2913,paypal,839.06,completed,TXN-F1QUFRPB9H,2023-03-28T14:49:22Z
2914,2914,paypal,603.61,completed,TXN-COFOSMKTPE,2024-11-28T23:39:29Z
2915,2915,credit_card,2303.59,completed,TXN-TS4MUGIPCN,2024-10-12T02:01:00Z
2916,2916,paypal,643.83,completed,TXN-YHPRL6FA4H,2024-02-27T02:34:43Z
2917,2917,credit_card,1625.78,completed,TXN-MM8GD1WUHL,2024-02-26T14:24:35Z
2918,2918,apple_pay,974.64,completed,TXN-0TS0V0NC23,2024-11-27T16:19:35Z
